<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RTSI,0,20190322,110719,1238.160000000,28260
RTSI,0,20190322,110720,1238.170000000,5654
RTSI,0,20190322,110721,1238.250000000,15502
RTSI,0,20190322,110722,1238.260000000,1784
RTSI,0,20190322,110723,1238.280000000,8270
RTSI,0,20190322,110724,1238.290000000,13782
RTSI,0,20190322,110725,1238.290000000,1245
RTSI,0,20190322,110726,1238.310000000,22554
RTSI,0,20190322,110727,1238.250000000,19116
RTSI,0,20190322,110728,1238.150000000,30690
RTSI,0,20190322,110729,1238.110000000,6676
RTSI,0,20190322,110730,1238.130000000,3626
RTSI,0,20190322,110731,1238.130000000,3492
RTSI,0,20190322,110732,1238.180000000,49301
RTSI,0,20190322,110733,1238.180000000,2943
RTSI,0,20190322,110734,1238.240000000,21127
RTSI,0,20190322,110735,1238.240000000,26075
RTSI,0,20190322,110736,1238.230000000,424
RTSI,0,20190322,110737,1238.250000000,8707
RTSI,0,20190322,110738,1238.260000000,439
RTSI,0,20190322,110739,1238.250000000,10134
RTSI,0,20190322,110740,1238.270000000,24341
RTSI,0,20190322,110741,1238.280000000,374
RTSI,0,20190322,110742,1238.230000000,724
RTSI,0,20190322,110743,1238.220000000,3954
RTSI,0,20190322,110744,1238.220000000,1654
RTSI,0,20190322,110745,1238.210000000,1680
RTSI,0,20190322,110746,1238.180000000,3286
RTSI,0,20190322,110747,1238.190000000,12400
RTSI,0,20190322,110748,1238.190000000,1478
RTSI,0,20190322,110749,1238.190000000,2219
RTSI,0,20190322,110750,1238.230000000,17038
RTSI,0,20190322,110751,1238.230000000,2210
RTSI,0,20190322,110752,1238.220000000,0
RTSI,0,20190322,110753,1238.210000000,155
RTSI,0,20190322,110754,1238.220000000,1314
RTSI,0,20190322,110755,1238.210000000,1008
RTSI,0,20190322,110756,1238.160000000,54792
RTSI,0,20190322,110757,1238.180000000,8349
RTSI,0,20190322,110758,1238.190000000,231
RTSI,0,20190322,110759,1238.190000000,2490
RTSI,0,20190322,110800,1238.200000000,30109
RTSI,0,20190322,110801,1238.190000000,343
RTSI,0,20190322,110802,1238.390000000,39609
RTSI,0,20190322,110803,1238.420000000,24442
RTSI,0,20190322,110804,1238.470000000,1731
RTSI,0,20190322,110805,1238.470000000,7370
RTSI,0,20190322,110806,1238.460000000,2969
RTSI,0,20190322,110807,1238.470000000,1523
RTSI,0,20190322,110808,1238.470000000,1285
RTSI,0,20190322,110809,1238.470000000,19
RTSI,0,20190322,110810,1238.470000000,0
RTSI,0,20190322,110811,1238.360000000,4464
RTSI,0,20190322,110812,1238.320000000,2278
RTSI,0,20190322,110813,1238.270000000,31379
RTSI,0,20190322,110814,1238.280000000,0
RTSI,0,20190322,110815,1238.280000000,1016
RTSI,0,20190322,110816,1238.280000000,0
RTSI,0,20190322,110817,1238.280000000,0
RTSI,0,20190322,110818,1238.310000000,385
RTSI,0,20190322,110819,1238.300000000,157
RTSI,0,20190322,110820,1238.300000000,3444
RTSI,0,20190322,110821,1238.290000000,167
RTSI,0,20190322,110822,1238.290000000,2693
RTSI,0,20190322,110823,1238.250000000,607
RTSI,0,20190322,110824,1238.250000000,0
RTSI,0,20190322,110825,1238.250000000,4033
RTSI,0,20190322,110826,1238.270000000,39
RTSI,0,20190322,110827,1238.270000000,2482
RTSI,0,20190322,110828,1238.270000000,7
RTSI,0,20190322,110829,1238.260000000,834
RTSI,0,20190322,110830,1238.290000000,2119
RTSI,0,20190322,110831,1238.290000000,2289
RTSI,0,20190322,110832,1238.380000000,1375
RTSI,0,20190322,110833,1238.360000000,593
RTSI,0,20190322,110834,1238.380000000,16817
RTSI,0,20190322,110835,1238.380000000,1061
RTSI,0,20190322,110836,1238.350000000,1917
RTSI,0,20190322,110837,1238.390000000,3560
RTSI,0,20190322,110838,1238.380000000,610
RTSI,0,20190322,110839,1238.380000000,5340
RTSI,0,20190322,110840,1238.380000000,497
RTSI,0,20190322,110841,1238.380000000,4409
RTSI,0,20190322,110842,1238.380000000,2414
RTSI,0,20190322,110843,1238.370000000,3119
RTSI,0,20190322,110844,1238.370000000,1308
RTSI,0,20190322,110845,1238.390000000,12711
RTSI,0,20190322,110846,1238.400000000,5619
RTSI,0,20190322,110847,1238.410000000,494
RTSI,0,20190322,110848,1238.410000000,797
RTSI,0,20190322,110849,1238.400000000,769
RTSI,0,20190322,110850,1238.400000000,21326
RTSI,0,20190322,110851,1238.390000000,222
RTSI,0,20190322,110852,1238.400000000,2500
RTSI,0,20190322,110853,1238.400000000,29
RTSI,0,20190322,110854,1238.390000000,7578
RTSI,0,20190322,110855,1238.390000000,17211
RTSI,0,20190322,110856,1238.440000000,45546
RTSI,0,20190322,110857,1238.420000000,154
RTSI,0,20190322,110858,1238.430000000,17514
RTSI,0,20190322,110859,1238.430000000,93
RTSI,0,20190322,110900,1238.410000000,146
RTSI,0,20190322,110901,1238.400000000,4871
RTSI,0,20190322,110902,1238.400000000,6974
RTSI,0,20190322,110903,1238.390000000,5360
RTSI,0,20190322,110904,1238.410000000,2981
RTSI,0,20190322,110905,1238.410000000,1229
RTSI,0,20190322,110906,1238.420000000,428
RTSI,0,20190322,110907,1238.400000000,22905
RTSI,0,20190322,110908,1238.360000000,42654
RTSI,0,20190322,110909,1238.360000000,6064
RTSI,0,20190322,110910,1238.370000000,4763
RTSI,0,20190322,110911,1238.390000000,5830
RTSI,0,20190322,110912,1238.390000000,492
RTSI,0,20190322,110913,1238.530000000,146863
RTSI,0,20190322,110914,1238.460000000,58152
RTSI,0,20190322,110915,1238.420000000,18940
RTSI,0,20190322,110916,1238.350000000,20614
RTSI,0,20190322,110917,1238.480000000,8146
RTSI,0,20190322,110918,1238.490000000,386
RTSI,0,20190322,110919,1238.480000000,7696
RTSI,0,20190322,110920,1238.470000000,251
RTSI,0,20190322,110921,1238.380000000,22724
RTSI,0,20190322,110922,1238.440000000,552
RTSI,0,20190322,110923,1238.360000000,3681
RTSI,0,20190322,110924,1238.360000000,540
RTSI,0,20190322,110925,1238.370000000,433
RTSI,0,20190322,110926,1238.460000000,13225
RTSI,0,20190322,110927,1238.460000000,14077
RTSI,0,20190322,110928,1238.460000000,3407
RTSI,0,20190322,110929,1238.390000000,15743
RTSI,0,20190322,110930,1238.410000000,2177
RTSI,0,20190322,110931,1238.410000000,478
RTSI,0,20190322,110932,1238.330000000,1564
RTSI,0,20190322,110933,1238.350000000,597
RTSI,0,20190322,110934,1238.360000000,3089
RTSI,0,20190322,110935,1238.630000000,63345
RTSI,0,20190322,110936,1238.660000000,4376
RTSI,0,20190322,110937,1238.710000000,9357
RTSI,0,20190322,110938,1238.720000000,1352
RTSI,0,20190322,110939,1238.750000000,2189
RTSI,0,20190322,110940,1238.690000000,3804
RTSI,0,20190322,110941,1238.800000000,57791
RTSI,0,20190322,110942,1238.690000000,61449
RTSI,0,20190322,110943,1238.730000000,7906
RTSI,0,20190322,110944,1238.690000000,15651
RTSI,0,20190322,110945,1238.850000000,121832
RTSI,0,20190322,110946,1238.910000000,8125
RTSI,0,20190322,110947,1238.910000000,19028
RTSI,0,20190322,110948,1238.850000000,70023
RTSI,0,20190322,110949,1238.870000000,701
RTSI,0,20190322,110950,1238.890000000,8561
RTSI,0,20190322,110951,1238.890000000,318
RTSI,0,20190322,110952,1238.960000000,57927
RTSI,0,20190322,110953,1239.150000000,536536
RTSI,0,20190322,110954,1239.180000000,15660
RTSI,0,20190322,110955,1239.210000000,2069
RTSI,0,20190322,110956,1239.220000000,1620
RTSI,0,20190322,110957,1239.240000000,31405
RTSI,0,20190322,110958,1239.240000000,43992
RTSI,0,20190322,110959,1239.390000000,114339
RTSI,0,20190322,111000,1239.540000000,50574
RTSI,0,20190322,111001,1239.500000000,9585
RTSI,0,20190322,111002,1239.460000000,58615
RTSI,0,20190322,111003,1239.540000000,58478
RTSI,0,20190322,111004,1239.600000000,3526
RTSI,0,20190322,111005,1239.570000000,81956
RTSI,0,20190322,111006,1239.680000000,114492
RTSI,0,20190322,111007,1239.750000000,62944
RTSI,0,20190322,111008,1239.720000000,28806
RTSI,0,20190322,111009,1239.720000000,490
RTSI,0,20190322,111010,1239.820000000,126028
RTSI,0,20190322,111011,1239.820000000,34006
RTSI,0,20190322,111012,1239.820000000,866
RTSI,0,20190322,111013,1239.840000000,1402
RTSI,0,20190322,111014,1239.990000000,93768
RTSI,0,20190322,111015,1240.000000000,30521
RTSI,0,20190322,111016,1239.970000000,5467
RTSI,0,20190322,111017,1240.100000000,42129
RTSI,0,20190322,111018,1240.040000000,932
RTSI,0,20190322,111019,1240.110000000,5592
RTSI,0,20190322,111020,1240.110000000,11365
RTSI,0,20190322,111021,1240.110000000,6362
RTSI,0,20190322,111022,1240.130000000,2233
RTSI,0,20190322,111023,1240.140000000,35620
RTSI,0,20190322,111024,1240.070000000,12153
RTSI,0,20190322,111025,1240.100000000,7754
RTSI,0,20190322,111026,1240.080000000,10098
RTSI,0,20190322,111027,1240.080000000,476
RTSI,0,20190322,111028,1240.090000000,1117
RTSI,0,20190322,111029,1240.010000000,11268
RTSI,0,20190322,111030,1240.010000000,1305
RTSI,0,20190322,111031,1240.000000000,2468
RTSI,0,20190322,111032,1239.910000000,18309
RTSI,0,20190322,111033,1239.890000000,11169
RTSI,0,20190322,111034,1239.890000000,873
RTSI,0,20190322,111035,1239.830000000,13036
RTSI,0,20190322,111036,1239.830000000,8742
RTSI,0,20190322,111037,1239.830000000,208
RTSI,0,20190322,111038,1239.850000000,2879
RTSI,0,20190322,111039,1239.860000000,8602
RTSI,0,20190322,111040,1239.750000000,36481
RTSI,0,20190322,111041,1239.760000000,1296
RTSI,0,20190322,111042,1239.870000000,23788
RTSI,0,20190322,111043,1239.880000000,11411
RTSI,0,20190322,111044,1239.890000000,1102
RTSI,0,20190322,111045,1239.890000000,563
RTSI,0,20190322,111046,1239.880000000,968
RTSI,0,20190322,111047,1239.860000000,1628
RTSI,0,20190322,111048,1239.870000000,8334
RTSI,0,20190322,111049,1239.850000000,8753
RTSI,0,20190322,111050,1239.820000000,13589
RTSI,0,20190322,111051,1239.750000000,47572
RTSI,0,20190322,111052,1239.740000000,1921
RTSI,0,20190322,111053,1239.740000000,143
RTSI,0,20190322,111054,1239.720000000,10166
RTSI,0,20190322,111055,1239.730000000,420
RTSI,0,20190322,111056,1239.680000000,148795
RTSI,0,20190322,111057,1239.650000000,75426
RTSI,0,20190322,111058,1239.640000000,372
RTSI,0,20190322,111059,1239.670000000,37431
RTSI,0,20190322,111100,1239.270000000,58316
RTSI,0,20190322,111101,1239.280000000,327
RTSI,0,20190322,111102,1239.310000000,8207
RTSI,0,20190322,111103,1239.360000000,5977
RTSI,0,20190322,111104,1239.180000000,42124
RTSI,0,20190322,111105,1239.200000000,133
RTSI,0,20190322,111106,1239.190000000,105
RTSI,0,20190322,111107,1239.250000000,8243
RTSI,0,20190322,111108,1239.260000000,1682
RTSI,0,20190322,111109,1239.190000000,22738
RTSI,0,20190322,111110,1239.180000000,0
RTSI,0,20190322,111111,1239.200000000,2942
RTSI,0,20190322,111112,1239.220000000,19391
RTSI,0,20190322,111113,1238.860000000,154624
RTSI,0,20190322,111114,1238.900000000,4166
RTSI,0,20190322,111115,1238.890000000,9689
RTSI,0,20190322,111116,1238.890000000,612
RTSI,0,20190322,111117,1238.900000000,85
RTSI,0,20190322,111118,1238.880000000,3081
RTSI,0,20190322,111119,1238.900000000,2835
RTSI,0,20190322,111120,1238.800000000,47319
RTSI,0,20190322,111121,1238.810000000,24649
RTSI,0,20190322,111122,1238.800000000,9133
RTSI,0,20190322,111123,1238.800000000,2946
RTSI,0,20190322,111124,1238.780000000,9681
RTSI,0,20190322,111125,1238.790000000,1599
RTSI,0,20190322,111126,1238.780000000,247
RTSI,0,20190322,111127,1238.760000000,0
RTSI,0,20190322,111128,1238.780000000,1365
RTSI,0,20190322,111129,1238.820000000,49483
RTSI,0,20190322,111130,1238.820000000,4545
RTSI,0,20190322,111131,1238.780000000,87368
RTSI,0,20190322,111132,1238.770000000,21138
RTSI,0,20190322,111133,1238.790000000,15327
RTSI,0,20190322,111134,1238.810000000,3331
RTSI,0,20190322,111135,1238.840000000,683
RTSI,0,20190322,111136,1238.850000000,539
RTSI,0,20190322,111137,1238.850000000,1300
RTSI,0,20190322,111138,1238.830000000,7145
RTSI,0,20190322,111139,1238.850000000,179295
RTSI,0,20190322,111140,1238.930000000,776
RTSI,0,20190322,111141,1238.930000000,0
RTSI,0,20190322,111142,1238.920000000,823
RTSI,0,20190322,111143,1238.910000000,0
RTSI,0,20190322,111144,1238.900000000,4927
RTSI,0,20190322,111145,1238.900000000,0
RTSI,0,20190322,111146,1238.890000000,1977
RTSI,0,20190322,111147,1238.890000000,1183
RTSI,0,20190322,111148,1238.880000000,9327
RTSI,0,20190322,111149,1238.850000000,4285
RTSI,0,20190322,111150,1238.840000000,2421
RTSI,0,20190322,111151,1238.810000000,4269
RTSI,0,20190322,111152,1238.800000000,0
RTSI,0,20190322,111153,1238.790000000,88
RTSI,0,20190322,111154,1238.680000000,18114
RTSI,0,20190322,111155,1238.660000000,13454
RTSI,0,20190322,111156,1238.620000000,2322
RTSI,0,20190322,111157,1238.670000000,1782
RTSI,0,20190322,111158,1238.670000000,0
RTSI,0,20190322,111159,1238.680000000,1251
RTSI,0,20190322,111200,1238.670000000,1
RTSI,0,20190322,111201,1238.670000000,812
RTSI,0,20190322,111202,1238.680000000,1181
RTSI,0,20190322,111203,1238.680000000,126
RTSI,0,20190322,111204,1238.730000000,5530
RTSI,0,20190322,111205,1238.730000000,42
RTSI,0,20190322,111206,1238.730000000,8242
RTSI,0,20190322,111207,1238.740000000,170
RTSI,0,20190322,111208,1238.810000000,18396
RTSI,0,20190322,111209,1238.780000000,7351
RTSI,0,20190322,111210,1238.760000000,1245
RTSI,0,20190322,111211,1238.730000000,2969
RTSI,0,20190322,111212,1238.750000000,307
RTSI,0,20190322,111213,1238.800000000,1540
RTSI,0,20190322,111214,1238.800000000,83
RTSI,0,20190322,111215,1238.730000000,710271
RTSI,0,20190322,111216,1238.750000000,4722
RTSI,0,20190322,111217,1238.750000000,572
RTSI,0,20190322,111218,1238.750000000,217
RTSI,0,20190322,111219,1238.750000000,9975
RTSI,0,20190322,111220,1238.750000000,5753
RTSI,0,20190322,111221,1238.760000000,293
RTSI,0,20190322,111222,1238.750000000,3122
RTSI,0,20190322,111223,1238.780000000,915
RTSI,0,20190322,111224,1238.810000000,1249
RTSI,0,20190322,111225,1238.800000000,126
RTSI,0,20190322,111226,1238.750000000,21801
RTSI,0,20190322,111227,1238.740000000,3778
RTSI,0,20190322,111228,1238.750000000,2559
RTSI,0,20190322,111229,1238.780000000,19932
RTSI,0,20190322,111230,1238.800000000,205
RTSI,0,20190322,111231,1238.790000000,5389
RTSI,0,20190322,111232,1238.790000000,1597
RTSI,0,20190322,111233,1238.780000000,10990
RTSI,0,20190322,111234,1238.680000000,174
RTSI,0,20190322,111235,1238.690000000,15695
RTSI,0,20190322,111236,1238.690000000,1522
RTSI,0,20190322,111237,1238.690000000,644
RTSI,0,20190322,111238,1238.690000000,48
RTSI,0,20190322,111239,1238.730000000,22012
RTSI,0,20190322,111240,1238.730000000,8
RTSI,0,20190322,111241,1238.710000000,17855
RTSI,0,20190322,111242,1238.710000000,585
RTSI,0,20190322,111243,1238.720000000,3631
RTSI,0,20190322,111244,1238.730000000,128
RTSI,0,20190322,111245,1238.750000000,3543
RTSI,0,20190322,111246,1238.840000000,4975
RTSI,0,20190322,111247,1238.870000000,37676
RTSI,0,20190322,111248,1238.830000000,3032
RTSI,0,20190322,111249,1238.820000000,945
RTSI,0,20190322,111250,1238.820000000,930
RTSI,0,20190322,111251,1238.750000000,1266
RTSI,0,20190322,111252,1238.750000000,978
RTSI,0,20190322,111253,1238.680000000,8913
RTSI,0,20190322,111254,1238.650000000,2644
RTSI,0,20190322,111255,1238.650000000,2667
RTSI,0,20190322,111256,1238.650000000,1008
RTSI,0,20190322,111257,1238.720000000,7890
RTSI,0,20190322,111258,1238.720000000,35
RTSI,0,20190322,111259,1238.710000000,1377
RTSI,0,20190322,111300,1238.710000000,0
RTSI,0,20190322,111301,1238.760000000,21427
RTSI,0,20190322,111302,1238.790000000,890
RTSI,0,20190322,111303,1238.760000000,668
RTSI,0,20190322,111304,1238.800000000,6831
RTSI,0,20190322,111305,1238.780000000,564
RTSI,0,20190322,111306,1238.780000000,74
RTSI,0,20190322,111307,1238.750000000,11619
RTSI,0,20190322,111308,1238.750000000,61
RTSI,0,20190322,111309,1238.810000000,6135
RTSI,0,20190322,111310,1238.830000000,3139
RTSI,0,20190322,111311,1238.830000000,911
RTSI,0,20190322,111312,1238.780000000,34593
RTSI,0,20190322,111313,1238.750000000,1731
RTSI,0,20190322,111314,1238.750000000,238
RTSI,0,20190322,111315,1238.730000000,4238
RTSI,0,20190322,111316,1238.740000000,12238
RTSI,0,20190322,111317,1238.740000000,372
RTSI,0,20190322,111318,1238.740000000,142
RTSI,0,20190322,111319,1238.740000000,1099
RTSI,0,20190322,111320,1238.740000000,8277
RTSI,0,20190322,111321,1238.760000000,848
RTSI,0,20190322,111322,1238.760000000,969
RTSI,0,20190322,111323,1238.750000000,756
RTSI,0,20190322,111324,1238.750000000,175
RTSI,0,20190322,111325,1238.760000000,865
RTSI,0,20190322,111326,1238.780000000,614
RTSI,0,20190322,111327,1238.790000000,140
RTSI,0,20190322,111328,1238.770000000,3440
RTSI,0,20190322,111329,1238.760000000,1843
RTSI,0,20190322,111330,1238.760000000,3887
RTSI,0,20190322,111331,1238.760000000,654
RTSI,0,20190322,111332,1238.770000000,1477
RTSI,0,20190322,111333,1238.830000000,7648
RTSI,0,20190322,111334,1238.910000000,36876
RTSI,0,20190322,111335,1238.930000000,6176
RTSI,0,20190322,111336,1238.940000000,211637
RTSI,0,20190322,111337,1239.000000000,54873
RTSI,0,20190322,111338,1239.030000000,10172
RTSI,0,20190322,111339,1239.030000000,4470
RTSI,0,20190322,111340,1239.040000000,1478
RTSI,0,20190322,111341,1239.040000000,0
RTSI,0,20190322,111342,1239.040000000,0
RTSI,0,20190322,111343,1238.910000000,15417
RTSI,0,20190322,111344,1238.930000000,2231
RTSI,0,20190322,111345,1238.930000000,0
RTSI,0,20190322,111346,1238.930000000,3526
RTSI,0,20190322,111347,1238.950000000,49
RTSI,0,20190322,111348,1238.990000000,246
RTSI,0,20190322,111349,1238.990000000,175
RTSI,0,20190322,111350,1239.010000000,3972
RTSI,0,20190322,111351,1239.080000000,2370
RTSI,0,20190322,111352,1239.070000000,141
RTSI,0,20190322,111353,1239.030000000,2073
RTSI,0,20190322,111354,1238.960000000,21562
RTSI,0,20190322,111355,1239.100000000,3759
RTSI,0,20190322,111356,1239.100000000,3275
RTSI,0,20190322,111357,1239.100000000,69
RTSI,0,20190322,111358,1239.080000000,97
RTSI,0,20190322,111359,1239.080000000,40
RTSI,0,20190322,111400,1239.030000000,1112
RTSI,0,20190322,111401,1239.040000000,3265
RTSI,0,20190322,111402,1239.090000000,17305
RTSI,0,20190322,111403,1239.050000000,8753
RTSI,0,20190322,111404,1239.050000000,963
RTSI,0,20190322,111405,1239.070000000,4621
RTSI,0,20190322,111406,1239.080000000,2178
RTSI,0,20190322,111407,1238.840000000,177703
RTSI,0,20190322,111408,1238.750000000,5597
RTSI,0,20190322,111409,1238.780000000,0
RTSI,0,20190322,111410,1238.820000000,16291
RTSI,0,20190322,111411,1238.820000000,487
RTSI,0,20190322,111412,1238.760000000,2210
RTSI,0,20190322,111413,1238.750000000,965
RTSI,0,20190322,111414,1238.670000000,561
RTSI,0,20190322,111415,1238.750000000,19403
RTSI,0,20190322,111416,1238.640000000,96683
RTSI,0,20190322,111417,1238.740000000,11358
RTSI,0,20190322,111418,1238.740000000,0
RTSI,0,20190322,111419,1238.730000000,1417
RTSI,0,20190322,111420,1238.750000000,2929
RTSI,0,20190322,111421,1238.740000000,315
RTSI,0,20190322,111422,1238.750000000,182
RTSI,0,20190322,111423,1238.750000000,0
RTSI,0,20190322,111424,1238.790000000,2639
RTSI,0,20190322,111425,1238.740000000,17410
RTSI,0,20190322,111426,1238.780000000,613
RTSI,0,20190322,111427,1238.680000000,3029
RTSI,0,20190322,111428,1238.680000000,1840
RTSI,0,20190322,111429,1238.550000000,51642
RTSI,0,20190322,111430,1238.540000000,1954
RTSI,0,20190322,111431,1238.540000000,0
RTSI,0,20190322,111432,1238.540000000,6820
RTSI,0,20190322,111433,1238.490000000,52
RTSI,0,20190322,111434,1238.470000000,2697
RTSI,0,20190322,111435,1238.550000000,9425
RTSI,0,20190322,111436,1238.450000000,45163
RTSI,0,20190322,111437,1238.430000000,6222
RTSI,0,20190322,111438,1238.410000000,0
RTSI,0,20190322,111439,1238.410000000,373
RTSI,0,20190322,111440,1238.390000000,26837
RTSI,0,20190322,111441,1238.380000000,0
RTSI,0,20190322,111442,1238.440000000,6634
RTSI,0,20190322,111443,1238.440000000,4741
RTSI,0,20190322,111444,1238.470000000,4263
RTSI,0,20190322,111445,1238.450000000,15601
RTSI,0,20190322,111446,1238.440000000,14504
RTSI,0,20190322,111447,1238.440000000,89
RTSI,0,20190322,111448,1238.430000000,0
RTSI,0,20190322,111449,1238.440000000,3330
RTSI,0,20190322,111450,1238.440000000,0
RTSI,0,20190322,111451,1238.410000000,1299
RTSI,0,20190322,111452,1238.400000000,3962
RTSI,0,20190322,111453,1238.400000000,1259
RTSI,0,20190322,111454,1238.330000000,4019
RTSI,0,20190322,111455,1238.400000000,2961
RTSI,0,20190322,111456,1238.400000000,825
RTSI,0,20190322,111457,1238.380000000,7547
RTSI,0,20190322,111458,1238.350000000,96
RTSI,0,20190322,111459,1238.340000000,0
RTSI,0,20190322,111500,1238.320000000,17063
RTSI,0,20190322,111501,1238.360000000,82477
RTSI,0,20190322,111502,1238.330000000,10668
RTSI,0,20190322,111503,1238.320000000,10274
RTSI,0,20190322,111504,1238.310000000,4002
RTSI,0,20190322,111505,1238.260000000,93050
RTSI,0,20190322,111506,1238.240000000,0
RTSI,0,20190322,111507,1238.240000000,0
RTSI,0,20190322,111508,1238.140000000,80938
RTSI,0,20190322,111509,1238.130000000,1599
RTSI,0,20190322,111510,1238.160000000,2242
RTSI,0,20190322,111511,1238.160000000,0
RTSI,0,20190322,111512,1238.140000000,5845
RTSI,0,20190322,111513,1238.140000000,9721
RTSI,0,20190322,111514,1238.090000000,7820
RTSI,0,20190322,111515,1238.080000000,981
RTSI,0,20190322,111516,1238.070000000,2631
RTSI,0,20190322,111517,1237.950000000,181086
RTSI,0,20190322,111518,1237.900000000,14305
RTSI,0,20190322,111519,1237.840000000,4082
RTSI,0,20190322,111520,1237.820000000,4409
RTSI,0,20190322,111521,1237.800000000,1560
RTSI,0,20190322,111522,1237.810000000,8598
RTSI,0,20190322,111523,1237.770000000,3016
RTSI,0,20190322,111524,1237.750000000,1288
RTSI,0,20190322,111525,1237.730000000,0
RTSI,0,20190322,111526,1237.740000000,36903
RTSI,0,20190322,111527,1237.750000000,14006
RTSI,0,20190322,111528,1237.670000000,4280
RTSI,0,20190322,111529,1237.640000000,289
RTSI,0,20190322,111530,1237.610000000,24705
RTSI,0,20190322,111531,1237.550000000,19626
RTSI,0,20190322,111532,1237.510000000,3991
RTSI,0,20190322,111533,1237.510000000,767
RTSI,0,20190322,111534,1237.380000000,34763
RTSI,0,20190322,111535,1237.400000000,11986
RTSI,0,20190322,111536,1237.380000000,48399
RTSI,0,20190322,111537,1237.380000000,16641
RTSI,0,20190322,111538,1237.360000000,355
RTSI,0,20190322,111539,1237.320000000,3843
RTSI,0,20190322,111540,1237.320000000,19271
RTSI,0,20190322,111541,1237.340000000,9664
RTSI,0,20190322,111542,1237.330000000,7100
RTSI,0,20190322,111543,1237.360000000,19246
RTSI,0,20190322,111544,1237.360000000,0
RTSI,0,20190322,111545,1237.380000000,14235
RTSI,0,20190322,111546,1237.370000000,0
RTSI,0,20190322,111547,1237.290000000,16486
RTSI,0,20190322,111548,1237.280000000,0
RTSI,0,20190322,111549,1237.290000000,14362
RTSI,0,20190322,111550,1237.310000000,8127
RTSI,0,20190322,111551,1237.330000000,24715
RTSI,0,20190322,111552,1237.320000000,0
RTSI,0,20190322,111553,1237.320000000,4729
RTSI,0,20190322,111554,1237.370000000,3069
RTSI,0,20190322,111555,1237.410000000,13738
RTSI,0,20190322,111556,1237.390000000,0
RTSI,0,20190322,111557,1237.340000000,11139
RTSI,0,20190322,111558,1237.330000000,0
RTSI,0,20190322,111559,1237.370000000,19292
RTSI,0,20190322,111600,1237.300000000,15060
RTSI,0,20190322,111601,1237.350000000,14472
RTSI,0,20190322,111602,1237.300000000,25541
RTSI,0,20190322,111603,1237.300000000,4437
RTSI,0,20190322,111604,1237.290000000,2475
RTSI,0,20190322,111605,1237.300000000,15852
RTSI,0,20190322,111606,1237.260000000,6113
RTSI,0,20190322,111607,1237.220000000,16675
RTSI,0,20190322,111608,1237.210000000,0
RTSI,0,20190322,111609,1237.200000000,0
RTSI,0,20190322,111610,1237.210000000,8345
RTSI,0,20190322,111611,1237.220000000,10274
RTSI,0,20190322,111612,1237.200000000,746
RTSI,0,20190322,111613,1237.150000000,592
RTSI,0,20190322,111614,1237.150000000,1144
RTSI,0,20190322,111615,1237.130000000,6695
RTSI,0,20190322,111616,1237.130000000,1387
RTSI,0,20190322,111617,1237.120000000,836
RTSI,0,20190322,111618,1237.100000000,159
RTSI,0,20190322,111619,1237.100000000,0
RTSI,0,20190322,111620,1237.090000000,2951
RTSI,0,20190322,111621,1236.990000000,10638
RTSI,0,20190322,111622,1236.990000000,0
RTSI,0,20190322,111623,1236.990000000,355
RTSI,0,20190322,111624,1236.990000000,1396
RTSI,0,20190322,111625,1236.960000000,3561
RTSI,0,20190322,111626,1236.940000000,12333
RTSI,0,20190322,111627,1236.920000000,47059
RTSI,0,20190322,111628,1236.890000000,660
RTSI,0,20190322,111629,1236.850000000,19752
RTSI,0,20190322,111630,1236.850000000,0
RTSI,0,20190322,111631,1236.960000000,9081
RTSI,0,20190322,111632,1236.910000000,32678
RTSI,0,20190322,111633,1236.910000000,0
RTSI,0,20190322,111634,1236.880000000,26026
RTSI,0,20190322,111635,1236.870000000,16961
RTSI,0,20190322,111636,1236.850000000,7234
RTSI,0,20190322,111637,1236.830000000,34255
RTSI,0,20190322,111638,1236.820000000,1705
RTSI,0,20190322,111639,1236.840000000,893
RTSI,0,20190322,111640,1236.840000000,4405
RTSI,0,20190322,111641,1236.860000000,8391
RTSI,0,20190322,111642,1236.890000000,32559
RTSI,0,20190322,111643,1236.880000000,6304
RTSI,0,20190322,111644,1236.910000000,3150
RTSI,0,20190322,111645,1236.910000000,1518
RTSI,0,20190322,111646,1236.910000000,3210
RTSI,0,20190322,111647,1236.920000000,9431
RTSI,0,20190322,111648,1236.920000000,30
RTSI,0,20190322,111649,1236.910000000,1538
RTSI,0,20190322,111650,1236.910000000,2400
RTSI,0,20190322,111651,1236.900000000,62610
RTSI,0,20190322,111652,1236.900000000,5276
RTSI,0,20190322,111653,1236.950000000,1518
RTSI,0,20190322,111654,1236.950000000,21841
RTSI,0,20190322,111655,1236.970000000,39131
RTSI,0,20190322,111656,1236.970000000,268
RTSI,0,20190322,111657,1236.970000000,482
RTSI,0,20190322,111658,1236.970000000,0
RTSI,0,20190322,111659,1236.980000000,2181
RTSI,0,20190322,111700,1236.980000000,0
RTSI,0,20190322,111701,1236.990000000,7179
RTSI,0,20190322,111702,1236.990000000,0
RTSI,0,20190322,111703,1236.730000000,96171
RTSI,0,20190322,111704,1236.780000000,2981
RTSI,0,20190322,111705,1236.760000000,7876
RTSI,0,20190322,111706,1236.800000000,5710
RTSI,0,20190322,111707,1236.790000000,1800
