<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RTSI,0,20180914,152602,1092.400000000,0
RTSI,0,20180914,152603,1092.400000000,0
RTSI,0,20180914,152604,1092.400000000,8
RTSI,0,20180914,152605,1092.400000000,0
RTSI,0,20180914,152606,1092.400000000,0
RTSI,0,20180914,152607,1092.330000000,0
RTSI,0,20180914,152608,1092.280000000,16269
RTSI,0,20180914,152609,1092.270000000,0
RTSI,0,20180914,152610,1092.270000000,0
RTSI,0,20180914,152611,1092.270000000,0
RTSI,0,20180914,152612,1092.260000000,0
RTSI,0,20180914,152613,1092.260000000,0
RTSI,0,20180914,152614,1092.250000000,0
RTSI,0,20180914,152615,1092.240000000,0
RTSI,0,20180914,152616,1092.230000000,0
RTSI,0,20180914,152617,1092.220000000,0
RTSI,0,20180914,152618,1092.250000000,3816
RTSI,0,20180914,152619,1092.340000000,39863
RTSI,0,20180914,152620,1092.330000000,0
RTSI,0,20180914,152621,1092.260000000,0
RTSI,0,20180914,152622,1092.260000000,0
RTSI,0,20180914,152623,1092.250000000,0
RTSI,0,20180914,152624,1092.300000000,65213
RTSI,0,20180914,152625,1092.320000000,46957
RTSI,0,20180914,152626,1092.320000000,6984
RTSI,0,20180914,152627,1092.320000000,0
RTSI,0,20180914,152628,1092.330000000,9023
RTSI,0,20180914,152629,1092.320000000,0
RTSI,0,20180914,152630,1092.300000000,0
RTSI,0,20180914,152631,1092.300000000,11896
RTSI,0,20180914,152632,1092.290000000,4955
RTSI,0,20180914,152633,1092.290000000,0
RTSI,0,20180914,152634,1092.310000000,1483
RTSI,0,20180914,152635,1092.350000000,1206
RTSI,0,20180914,152636,1092.360000000,2356
RTSI,0,20180914,152637,1092.360000000,3211
RTSI,0,20180914,152638,1092.370000000,4124
RTSI,0,20180914,152639,1092.440000000,5651
RTSI,0,20180914,152640,1092.450000000,2994
RTSI,0,20180914,152641,1092.470000000,6923
RTSI,0,20180914,152642,1092.400000000,20020
RTSI,0,20180914,152643,1092.390000000,93
RTSI,0,20180914,152644,1092.370000000,2324
RTSI,0,20180914,152645,1092.370000000,918
RTSI,0,20180914,152646,1092.410000000,14571
RTSI,0,20180914,152647,1092.410000000,36
RTSI,0,20180914,152648,1092.410000000,2373
RTSI,0,20180914,152649,1092.430000000,2274
RTSI,0,20180914,152650,1092.440000000,2363
RTSI,0,20180914,152651,1092.440000000,17801
RTSI,0,20180914,152652,1092.440000000,0
RTSI,0,20180914,152653,1092.450000000,2622
RTSI,0,20180914,152654,1092.430000000,8088
RTSI,0,20180914,152655,1092.360000000,10240
RTSI,0,20180914,152656,1092.390000000,6133
RTSI,0,20180914,152657,1092.370000000,24122
RTSI,0,20180914,152658,1092.370000000,10852
RTSI,0,20180914,152659,1092.370000000,256
RTSI,0,20180914,152700,1092.370000000,0
RTSI,0,20180914,152701,1092.370000000,806
RTSI,0,20180914,152702,1092.420000000,40642
RTSI,0,20180914,152703,1092.420000000,0
RTSI,0,20180914,152704,1092.410000000,3759
RTSI,0,20180914,152705,1092.350000000,92205
RTSI,0,20180914,152706,1092.380000000,19204
RTSI,0,20180914,152707,1092.400000000,188963
RTSI,0,20180914,152708,1092.400000000,33668
RTSI,0,20180914,152709,1092.410000000,521520
RTSI,0,20180914,152710,1092.400000000,2041
RTSI,0,20180914,152711,1092.380000000,5818
RTSI,0,20180914,152712,1092.380000000,145
RTSI,0,20180914,152713,1092.380000000,53377
RTSI,0,20180914,152714,1092.370000000,23129
RTSI,0,20180914,152715,1092.400000000,7285
RTSI,0,20180914,152716,1092.400000000,0
RTSI,0,20180914,152717,1092.400000000,164
RTSI,0,20180914,152718,1092.400000000,177897
RTSI,0,20180914,152719,1092.400000000,5714
RTSI,0,20180914,152720,1092.390000000,0
RTSI,0,20180914,152721,1092.390000000,60272
RTSI,0,20180914,152722,1092.380000000,16189
RTSI,0,20180914,152723,1092.370000000,0
RTSI,0,20180914,152724,1092.370000000,0
RTSI,0,20180914,152725,1092.370000000,0
RTSI,0,20180914,152726,1092.370000000,9255
RTSI,0,20180914,152727,1092.370000000,0
RTSI,0,20180914,152728,1092.370000000,0
RTSI,0,20180914,152729,1092.290000000,36148
RTSI,0,20180914,152730,1092.290000000,0
RTSI,0,20180914,152731,1092.280000000,0
RTSI,0,20180914,152732,1092.340000000,0
RTSI,0,20180914,152733,1092.340000000,0
RTSI,0,20180914,152734,1092.330000000,0
RTSI,0,20180914,152735,1092.300000000,712
RTSI,0,20180914,152736,1092.310000000,7636
RTSI,0,20180914,152737,1092.390000000,16464
RTSI,0,20180914,152738,1092.470000000,28547
RTSI,0,20180914,152739,1092.420000000,3002
RTSI,0,20180914,152740,1092.390000000,9472
RTSI,0,20180914,152741,1092.380000000,0
RTSI,0,20180914,152742,1092.320000000,630
RTSI,0,20180914,152743,1092.320000000,0
RTSI,0,20180914,152744,1092.360000000,7278
RTSI,0,20180914,152745,1092.400000000,25435
RTSI,0,20180914,152746,1092.430000000,42266
RTSI,0,20180914,152747,1092.510000000,56171
RTSI,0,20180914,152748,1092.570000000,117453
RTSI,0,20180914,152749,1092.600000000,95235
RTSI,0,20180914,152750,1092.550000000,0
RTSI,0,20180914,152751,1092.610000000,16194
RTSI,0,20180914,152752,1092.650000000,24957
RTSI,0,20180914,152753,1092.640000000,44305
RTSI,0,20180914,152754,1092.650000000,21907
RTSI,0,20180914,152755,1092.650000000,1734
RTSI,0,20180914,152756,1092.650000000,1743
RTSI,0,20180914,152757,1092.660000000,12215
RTSI,0,20180914,152758,1092.640000000,0
RTSI,0,20180914,152759,1092.640000000,0
RTSI,0,20180914,152800,1092.650000000,18867
RTSI,0,20180914,152801,1092.710000000,0
RTSI,0,20180914,152802,1092.680000000,3966
RTSI,0,20180914,152803,1092.690000000,53103
RTSI,0,20180914,152804,1092.650000000,10957
RTSI,0,20180914,152805,1092.670000000,5724
RTSI,0,20180914,152806,1092.670000000,1503
RTSI,0,20180914,152807,1092.660000000,6784
RTSI,0,20180914,152808,1092.650000000,1086
RTSI,0,20180914,152809,1092.650000000,16
RTSI,0,20180914,152810,1092.650000000,16970
RTSI,0,20180914,152811,1092.620000000,729
RTSI,0,20180914,152812,1092.660000000,34767
RTSI,0,20180914,152813,1092.670000000,3988
RTSI,0,20180914,152814,1092.660000000,113061
RTSI,0,20180914,152815,1092.690000000,0
RTSI,0,20180914,152816,1092.640000000,632
RTSI,0,20180914,152817,1092.690000000,7835
RTSI,0,20180914,152818,1092.690000000,32304
RTSI,0,20180914,152819,1092.690000000,0
RTSI,0,20180914,152820,1092.660000000,620
RTSI,0,20180914,152821,1092.670000000,1212
RTSI,0,20180914,152822,1092.670000000,3449
RTSI,0,20180914,152823,1092.670000000,4057
RTSI,0,20180914,152824,1092.690000000,1410
RTSI,0,20180914,152825,1092.700000000,13119
RTSI,0,20180914,152826,1092.700000000,54
RTSI,0,20180914,152827,1092.710000000,7475
RTSI,0,20180914,152828,1092.710000000,122
RTSI,0,20180914,152829,1092.690000000,18071
RTSI,0,20180914,152830,1092.600000000,35080
RTSI,0,20180914,152831,1092.590000000,1923
RTSI,0,20180914,152832,1092.590000000,0
RTSI,0,20180914,152833,1092.600000000,2142
RTSI,0,20180914,152834,1092.600000000,0
RTSI,0,20180914,152835,1092.600000000,0
RTSI,0,20180914,152836,1092.590000000,0
RTSI,0,20180914,152837,1092.600000000,0
RTSI,0,20180914,152838,1092.580000000,342
RTSI,0,20180914,152839,1092.570000000,0
RTSI,0,20180914,152840,1092.540000000,6501
RTSI,0,20180914,152841,1092.500000000,3189
RTSI,0,20180914,152842,1092.530000000,689
RTSI,0,20180914,152843,1092.520000000,7136
RTSI,0,20180914,152844,1092.540000000,14644
RTSI,0,20180914,152845,1092.540000000,5942
RTSI,0,20180914,152846,1092.530000000,7742
RTSI,0,20180914,152847,1092.560000000,0
RTSI,0,20180914,152848,1092.560000000,0
RTSI,0,20180914,152849,1092.560000000,2526
RTSI,0,20180914,152850,1092.550000000,0
RTSI,0,20180914,152851,1092.550000000,0
RTSI,0,20180914,152852,1092.550000000,0
RTSI,0,20180914,152853,1092.560000000,0
RTSI,0,20180914,152854,1092.560000000,0
RTSI,0,20180914,152855,1092.530000000,411
RTSI,0,20180914,152856,1092.530000000,227
RTSI,0,20180914,152857,1092.510000000,1975
RTSI,0,20180914,152858,1092.500000000,47526
RTSI,0,20180914,152859,1092.490000000,2551
RTSI,0,20180914,152900,1092.520000000,15225
RTSI,0,20180914,152901,1092.510000000,3817
RTSI,0,20180914,152902,1092.550000000,45352
RTSI,0,20180914,152903,1092.560000000,12544
RTSI,0,20180914,152904,1092.560000000,83
RTSI,0,20180914,152905,1092.540000000,1295
RTSI,0,20180914,152906,1092.550000000,5636
RTSI,0,20180914,152907,1092.550000000,0
RTSI,0,20180914,152908,1092.530000000,7927
RTSI,0,20180914,152909,1092.530000000,0
RTSI,0,20180914,152910,1092.550000000,0
RTSI,0,20180914,152911,1092.530000000,4588
RTSI,0,20180914,152912,1092.470000000,7257
RTSI,0,20180914,152913,1092.470000000,593
RTSI,0,20180914,152914,1092.480000000,593
RTSI,0,20180914,152915,1092.530000000,12753
RTSI,0,20180914,152916,1092.530000000,653
RTSI,0,20180914,152917,1092.530000000,0
RTSI,0,20180914,152918,1092.530000000,593
RTSI,0,20180914,152919,1092.530000000,6838
RTSI,0,20180914,152920,1092.540000000,592
RTSI,0,20180914,152921,1092.520000000,2155
RTSI,0,20180914,152922,1092.520000000,593
RTSI,0,20180914,152923,1092.530000000,4064
RTSI,0,20180914,152924,1092.510000000,4692
RTSI,0,20180914,152925,1092.510000000,2440
RTSI,0,20180914,152926,1092.510000000,4341
RTSI,0,20180914,152927,1092.530000000,1764
RTSI,0,20180914,152928,1092.540000000,5030
RTSI,0,20180914,152929,1092.520000000,2068
RTSI,0,20180914,152930,1092.590000000,2179
RTSI,0,20180914,152931,1092.570000000,55
RTSI,0,20180914,152932,1092.540000000,7432
RTSI,0,20180914,152933,1092.510000000,136473
RTSI,0,20180914,152934,1092.510000000,671
RTSI,0,20180914,152935,1092.420000000,10953
RTSI,0,20180914,152936,1092.490000000,1553
RTSI,0,20180914,152937,1092.560000000,31914
RTSI,0,20180914,152938,1092.540000000,0
RTSI,0,20180914,152939,1092.540000000,0
RTSI,0,20180914,152940,1092.520000000,940
RTSI,0,20180914,152941,1092.560000000,4948
RTSI,0,20180914,152942,1092.400000000,43605
RTSI,0,20180914,152943,1092.410000000,15647
RTSI,0,20180914,152944,1092.400000000,0
RTSI,0,20180914,152945,1092.400000000,5455
RTSI,0,20180914,152946,1092.400000000,0
RTSI,0,20180914,152947,1092.430000000,0
RTSI,0,20180914,152948,1092.480000000,0
RTSI,0,20180914,152949,1092.480000000,0
RTSI,0,20180914,152950,1092.480000000,1519
RTSI,0,20180914,152951,1092.490000000,6501
RTSI,0,20180914,152952,1092.490000000,459
RTSI,0,20180914,152953,1092.480000000,0
RTSI,0,20180914,152954,1092.490000000,19959
RTSI,0,20180914,152955,1092.480000000,0
RTSI,0,20180914,152956,1092.450000000,0
RTSI,0,20180914,152957,1092.110000000,103891
RTSI,0,20180914,152958,1092.110000000,6881
RTSI,0,20180914,152959,1092.080000000,4643
RTSI,0,20180914,153000,1091.950000000,73967
RTSI,0,20180914,153001,1091.920000000,11934
RTSI,0,20180914,153002,1091.920000000,22738
RTSI,0,20180914,153003,1092.000000000,19731
RTSI,0,20180914,153004,1091.990000000,4744
RTSI,0,20180914,153005,1091.980000000,5617
RTSI,0,20180914,153006,1091.990000000,7322
RTSI,0,20180914,153007,1091.940000000,1800
RTSI,0,20180914,153008,1091.890000000,16478
RTSI,0,20180914,153009,1091.940000000,1693
RTSI,0,20180914,153010,1091.940000000,2283
RTSI,0,20180914,153011,1091.950000000,16801
RTSI,0,20180914,153012,1091.920000000,10057
RTSI,0,20180914,153013,1091.910000000,45245
RTSI,0,20180914,153014,1092.050000000,35471
RTSI,0,20180914,153015,1092.050000000,2781
RTSI,0,20180914,153016,1092.150000000,20223
RTSI,0,20180914,153017,1092.050000000,14858
RTSI,0,20180914,153018,1092.090000000,13511
RTSI,0,20180914,153019,1092.130000000,2403
RTSI,0,20180914,153020,1092.130000000,0
RTSI,0,20180914,153021,1092.150000000,4856
RTSI,0,20180914,153022,1092.120000000,4355
RTSI,0,20180914,153023,1092.140000000,8729
RTSI,0,20180914,153024,1092.170000000,3466
RTSI,0,20180914,153025,1092.300000000,332250
RTSI,0,20180914,153026,1092.260000000,23723
RTSI,0,20180914,153027,1092.290000000,13312
RTSI,0,20180914,153028,1092.300000000,12292
RTSI,0,20180914,153029,1092.320000000,11197
RTSI,0,20180914,153030,1092.420000000,99352
RTSI,0,20180914,153031,1092.480000000,11967
RTSI,0,20180914,153032,1092.500000000,5948
RTSI,0,20180914,153033,1092.510000000,6542
RTSI,0,20180914,153034,1092.550000000,205535
RTSI,0,20180914,153035,1092.560000000,25509
RTSI,0,20180914,153036,1092.640000000,49727
RTSI,0,20180914,153037,1092.700000000,41310
RTSI,0,20180914,153038,1092.680000000,8745
RTSI,0,20180914,153039,1092.780000000,45188
RTSI,0,20180914,153040,1092.810000000,15656
RTSI,0,20180914,153041,1092.830000000,7586
RTSI,0,20180914,153042,1092.900000000,11061
RTSI,0,20180914,153043,1092.920000000,34252
RTSI,0,20180914,153044,1092.940000000,17904
RTSI,0,20180914,153045,1092.960000000,7769
RTSI,0,20180914,153046,1093.000000000,11994
RTSI,0,20180914,153047,1093.030000000,10830
RTSI,0,20180914,153048,1093.070000000,19175
RTSI,0,20180914,153049,1093.070000000,0
RTSI,0,20180914,153050,1093.090000000,7920
RTSI,0,20180914,153051,1093.130000000,65979
RTSI,0,20180914,153052,1093.120000000,11774
RTSI,0,20180914,153053,1093.140000000,6635
RTSI,0,20180914,153054,1093.160000000,8751
RTSI,0,20180914,153055,1093.180000000,8503
RTSI,0,20180914,153056,1093.160000000,11822
RTSI,0,20180914,153057,1093.170000000,23207
RTSI,0,20180914,153058,1093.230000000,63781
RTSI,0,20180914,153059,1093.250000000,6052
RTSI,0,20180914,153100,1093.270000000,7154
RTSI,0,20180914,153101,1093.290000000,29210
RTSI,0,20180914,153102,1093.320000000,18904
RTSI,0,20180914,153103,1093.370000000,5675
RTSI,0,20180914,153104,1093.290000000,47121
RTSI,0,20180914,153105,1093.260000000,5429
RTSI,0,20180914,153106,1093.300000000,18547
RTSI,0,20180914,153107,1093.310000000,4501
RTSI,0,20180914,153108,1093.260000000,10016
RTSI,0,20180914,153109,1093.200000000,14921
RTSI,0,20180914,153110,1093.170000000,18663
RTSI,0,20180914,153111,1093.110000000,30214
RTSI,0,20180914,153112,1093.120000000,2624
RTSI,0,20180914,153113,1093.110000000,0
RTSI,0,20180914,153114,1093.110000000,0
RTSI,0,20180914,153115,1093.110000000,539
RTSI,0,20180914,153116,1093.140000000,9455
RTSI,0,20180914,153117,1093.130000000,13281
RTSI,0,20180914,153118,1093.130000000,2880
RTSI,0,20180914,153119,1093.110000000,9658
RTSI,0,20180914,153120,1093.170000000,23
RTSI,0,20180914,153121,1093.140000000,0
RTSI,0,20180914,153122,1093.150000000,0
RTSI,0,20180914,153123,1093.140000000,604
RTSI,0,20180914,153124,1093.140000000,0
RTSI,0,20180914,153125,1093.120000000,247
RTSI,0,20180914,153126,1093.100000000,0
RTSI,0,20180914,153127,1093.100000000,1805
RTSI,0,20180914,153128,1093.150000000,10718
RTSI,0,20180914,153129,1093.150000000,0
RTSI,0,20180914,153130,1093.140000000,0
RTSI,0,20180914,153131,1093.130000000,0
RTSI,0,20180914,153132,1093.120000000,2254
RTSI,0,20180914,153133,1093.120000000,0
RTSI,0,20180914,153134,1093.110000000,0
RTSI,0,20180914,153135,1093.090000000,0
RTSI,0,20180914,153136,1093.110000000,11005
RTSI,0,20180914,153137,1093.100000000,0
RTSI,0,20180914,153138,1093.090000000,3352
RTSI,0,20180914,153139,1093.090000000,0
RTSI,0,20180914,153140,1093.080000000,0
RTSI,0,20180914,153141,1093.080000000,360
RTSI,0,20180914,153142,1093.080000000,0
RTSI,0,20180914,153143,1093.070000000,0
RTSI,0,20180914,153144,1093.060000000,0
RTSI,0,20180914,153145,1093.120000000,15538
RTSI,0,20180914,153146,1093.120000000,1358
RTSI,0,20180914,153147,1093.110000000,0
RTSI,0,20180914,153149,1093.110000000,0
RTSI,0,20180914,153150,1093.100000000,0
RTSI,0,20180914,153151,1093.090000000,214
RTSI,0,20180914,153152,1093.110000000,2787
RTSI,0,20180914,153153,1093.090000000,0
RTSI,0,20180914,153154,1093.110000000,55877
RTSI,0,20180914,153155,1093.130000000,2315
RTSI,0,20180914,153156,1093.120000000,0
RTSI,0,20180914,153157,1093.130000000,10801
RTSI,0,20180914,153158,1093.130000000,217
RTSI,0,20180914,153159,1093.120000000,0
RTSI,0,20180914,153200,1093.110000000,1787
RTSI,0,20180914,153201,1093.130000000,5463
RTSI,0,20180914,153202,1093.120000000,0
RTSI,0,20180914,153203,1093.110000000,0
RTSI,0,20180914,153204,1093.100000000,0
RTSI,0,20180914,153205,1093.070000000,0
RTSI,0,20180914,153206,1093.070000000,1700
RTSI,0,20180914,153207,1093.030000000,10398
RTSI,0,20180914,153208,1093.030000000,4241
RTSI,0,20180914,153209,1093.020000000,0
RTSI,0,20180914,153210,1093.010000000,0
RTSI,0,20180914,153211,1093.000000000,0
RTSI,0,20180914,153212,1093.000000000,0
RTSI,0,20180914,153213,1093.000000000,0
RTSI,0,20180914,153214,1092.990000000,2453
RTSI,0,20180914,153215,1092.980000000,18357
RTSI,0,20180914,153216,1092.980000000,653
RTSI,0,20180914,153217,1092.990000000,0
RTSI,0,20180914,153218,1093.120000000,438606
RTSI,0,20180914,153219,1093.100000000,55065
RTSI,0,20180914,153220,1093.100000000,4364
RTSI,0,20180914,153221,1093.130000000,39787
RTSI,0,20180914,153222,1093.120000000,26867
RTSI,0,20180914,153223,1093.140000000,76638
RTSI,0,20180914,153224,1093.160000000,7116
RTSI,0,20180914,153225,1093.120000000,924
RTSI,0,20180914,153226,1093.120000000,5149
RTSI,0,20180914,153227,1093.120000000,4525
RTSI,0,20180914,153228,1093.090000000,38263
RTSI,0,20180914,153229,1093.130000000,107891
RTSI,0,20180914,153230,1093.160000000,41683
RTSI,0,20180914,153231,1093.130000000,157960
RTSI,0,20180914,153232,1093.250000000,273138
RTSI,0,20180914,153233,1093.230000000,19171
RTSI,0,20180914,153234,1093.270000000,9413
RTSI,0,20180914,153235,1093.230000000,1077
RTSI,0,20180914,153236,1093.230000000,38798
RTSI,0,20180914,153237,1093.320000000,219991
RTSI,0,20180914,153238,1093.320000000,88361
RTSI,0,20180914,153239,1093.310000000,16229
RTSI,0,20180914,153240,1093.310000000,0
RTSI,0,20180914,153241,1093.300000000,51016
RTSI,0,20180914,153242,1093.230000000,68520
RTSI,0,20180914,153243,1093.210000000,5241
RTSI,0,20180914,153244,1093.290000000,33789
RTSI,0,20180914,153245,1093.300000000,11067
RTSI,0,20180914,153246,1093.270000000,22859
RTSI,0,20180914,153247,1093.280000000,22355
RTSI,0,20180914,153248,1093.270000000,47521
RTSI,0,20180914,153249,1093.270000000,1707
RTSI,0,20180914,153250,1093.300000000,15880
RTSI,0,20180914,153251,1093.290000000,0
RTSI,0,20180914,153252,1093.280000000,0
RTSI,0,20180914,153253,1093.270000000,2092
RTSI,0,20180914,153254,1093.270000000,1377
RTSI,0,20180914,153255,1093.320000000,397760
RTSI,0,20180914,153256,1093.330000000,209354
RTSI,0,20180914,153257,1093.330000000,85510
RTSI,0,20180914,153258,1093.350000000,262519
RTSI,0,20180914,153259,1093.280000000,0
RTSI,0,20180914,153300,1093.290000000,57218
RTSI,0,20180914,153301,1093.350000000,34944
RTSI,0,20180914,153302,1093.300000000,10449
RTSI,0,20180914,153303,1093.290000000,30545
RTSI,0,20180914,153304,1093.220000000,115394
RTSI,0,20180914,153305,1093.220000000,9377
RTSI,0,20180914,153306,1093.240000000,22779
RTSI,0,20180914,153307,1093.200000000,60599
RTSI,0,20180914,153308,1093.270000000,1839
RTSI,0,20180914,153309,1093.280000000,38039
RTSI,0,20180914,153310,1093.200000000,12899
RTSI,0,20180914,153311,1093.260000000,5331
RTSI,0,20180914,153312,1093.250000000,35824
RTSI,0,20180914,153313,1093.250000000,0
RTSI,0,20180914,153314,1093.240000000,0
RTSI,0,20180914,153315,1093.230000000,3039
RTSI,0,20180914,153316,1093.190000000,3483
RTSI,0,20180914,153317,1093.150000000,35237
RTSI,0,20180914,153318,1093.180000000,4156
RTSI,0,20180914,153319,1093.120000000,1525
RTSI,0,20180914,153320,1093.120000000,4034
RTSI,0,20180914,153321,1093.070000000,0
RTSI,0,20180914,153322,1093.120000000,4405
RTSI,0,20180914,153323,1093.110000000,0
RTSI,0,20180914,153324,1093.110000000,2606
RTSI,0,20180914,153325,1093.070000000,0
RTSI,0,20180914,153326,1093.010000000,64290
RTSI,0,20180914,153327,1093.010000000,55
RTSI,0,20180914,153328,1093.100000000,10420
RTSI,0,20180914,153329,1093.120000000,92269
RTSI,0,20180914,153330,1093.030000000,8898
RTSI,0,20180914,153331,1093.030000000,9164
RTSI,0,20180914,153332,1093.040000000,2615
RTSI,0,20180914,153333,1093.020000000,7006
RTSI,0,20180914,153334,1093.020000000,1859
RTSI,0,20180914,153335,1093.060000000,39482
RTSI,0,20180914,153336,1093.040000000,6641
RTSI,0,20180914,153337,1092.870000000,37994
RTSI,0,20180914,153338,1092.790000000,13589
RTSI,0,20180914,153339,1092.790000000,621
RTSI,0,20180914,153340,1092.790000000,6441
RTSI,0,20180914,153341,1092.850000000,333
RTSI,0,20180914,153342,1092.850000000,0
RTSI,0,20180914,153343,1092.830000000,5008
RTSI,0,20180914,153344,1092.770000000,4700
RTSI,0,20180914,153345,1092.830000000,1817
RTSI,0,20180914,153346,1092.890000000,5661
RTSI,0,20180914,153347,1092.890000000,1296
RTSI,0,20180914,153348,1092.910000000,1807
RTSI,0,20180914,153349,1092.900000000,3964
RTSI,0,20180914,153350,1092.920000000,2010
RTSI,0,20180914,153351,1092.930000000,44
RTSI,0,20180914,153352,1092.820000000,5525
RTSI,0,20180914,153353,1092.870000000,1637
RTSI,0,20180914,153354,1092.850000000,13413
RTSI,0,20180914,153355,1092.820000000,2496
RTSI,0,20180914,153356,1092.880000000,3389
RTSI,0,20180914,153357,1092.850000000,648
RTSI,0,20180914,153358,1092.800000000,12661
RTSI,0,20180914,153359,1092.810000000,214
RTSI,0,20180914,153400,1092.840000000,1430
RTSI,0,20180914,153401,1092.790000000,7145
RTSI,0,20180914,153402,1092.780000000,2156
RTSI,0,20180914,153403,1092.860000000,25285
RTSI,0,20180914,153404,1092.770000000,14247
RTSI,0,20180914,153405,1092.790000000,8501
RTSI,0,20180914,153406,1092.820000000,3502
RTSI,0,20180914,153407,1092.820000000,0
RTSI,0,20180914,153408,1092.830000000,0
RTSI,0,20180914,153409,1092.820000000,0
RTSI,0,20180914,153410,1092.830000000,0
RTSI,0,20180914,153411,1092.830000000,2637
RTSI,0,20180914,153412,1092.820000000,2887
RTSI,0,20180914,153413,1092.790000000,6299
RTSI,0,20180914,153414,1092.790000000,261
RTSI,0,20180914,153415,1092.820000000,447
RTSI,0,20180914,153416,1092.850000000,27545
RTSI,0,20180914,153417,1092.850000000,0
RTSI,0,20180914,153418,1092.840000000,137
RTSI,0,20180914,153419,1092.870000000,6010
RTSI,0,20180914,153420,1092.850000000,0
RTSI,0,20180914,153421,1092.840000000,0
RTSI,0,20180914,153422,1092.880000000,4945
RTSI,0,20180914,153423,1092.840000000,490
RTSI,0,20180914,153424,1092.840000000,0
RTSI,0,20180914,153425,1092.850000000,668
RTSI,0,20180914,153426,1092.780000000,7298
RTSI,0,20180914,153427,1092.850000000,28926
RTSI,0,20180914,153428,1092.860000000,0
RTSI,0,20180914,153429,1092.850000000,0
RTSI,0,20180914,153430,1092.840000000,110
RTSI,0,20180914,153431,1092.730000000,26345
RTSI,0,20180914,153432,1092.760000000,347
RTSI,0,20180914,153433,1092.730000000,1701
RTSI,0,20180914,153434,1092.740000000,0
RTSI,0,20180914,153435,1092.830000000,10089
RTSI,0,20180914,153436,1092.820000000,0
RTSI,0,20180914,153437,1092.840000000,0
RTSI,0,20180914,153438,1092.690000000,133525
RTSI,0,20180914,153439,1092.700000000,385
RTSI,0,20180914,153440,1092.700000000,0
RTSI,0,20180914,153441,1092.730000000,0
RTSI,0,20180914,153442,1092.740000000,19655
RTSI,0,20180914,153443,1092.800000000,22163
RTSI,0,20180914,153444,1092.800000000,26087
RTSI,0,20180914,153445,1092.790000000,0
RTSI,0,20180914,153446,1092.800000000,98246
RTSI,0,20180914,153447,1092.800000000,3966
RTSI,0,20180914,153448,1092.840000000,33056
RTSI,0,20180914,153449,1092.830000000,13110
RTSI,0,20180914,153450,1092.820000000,6971
RTSI,0,20180914,153451,1092.760000000,68
RTSI,0,20180914,153452,1092.750000000,2219
RTSI,0,20180914,153453,1092.780000000,0
RTSI,0,20180914,153454,1092.780000000,0
RTSI,0,20180914,153455,1092.770000000,110
RTSI,0,20180914,153456,1092.760000000,0
RTSI,0,20180914,153457,1092.760000000,3494
RTSI,0,20180914,153458,1092.780000000,0
RTSI,0,20180914,153459,1092.760000000,386
RTSI,0,20180914,153500,1092.760000000,1212
RTSI,0,20180914,153501,1092.760000000,6752
RTSI,0,20180914,153502,1092.750000000,0
RTSI,0,20180914,153503,1092.770000000,41993
RTSI,0,20180914,153504,1092.730000000,3781
RTSI,0,20180914,153505,1092.700000000,14504
RTSI,0,20180914,153506,1092.700000000,445
RTSI,0,20180914,153507,1092.720000000,419
RTSI,0,20180914,153508,1092.840000000,55152
RTSI,0,20180914,153509,1092.840000000,0
RTSI,0,20180914,153510,1092.840000000,570
RTSI,0,20180914,153511,1092.870000000,328
RTSI,0,20180914,153512,1092.960000000,145413
RTSI,0,20180914,153513,1092.910000000,10512
RTSI,0,20180914,153514,1092.910000000,0
RTSI,0,20180914,153515,1092.900000000,657
RTSI,0,20180914,153516,1092.940000000,15849
RTSI,0,20180914,153517,1092.940000000,0
RTSI,0,20180914,153518,1092.940000000,0
RTSI,0,20180914,153519,1092.930000000,17479
RTSI,0,20180914,153520,1092.910000000,0
RTSI,0,20180914,153521,1092.980000000,35722
RTSI,0,20180914,153522,1092.970000000,1965
RTSI,0,20180914,153523,1092.960000000,0
RTSI,0,20180914,153524,1093.140000000,740586
RTSI,0,20180914,153525,1093.150000000,165281
RTSI,0,20180914,153526,1093.190000000,241740
RTSI,0,20180914,153527,1093.190000000,67831
RTSI,0,20180914,153528,1093.180000000,31671
RTSI,0,20180914,153529,1093.140000000,68441
RTSI,0,20180914,153530,1093.220000000,5986
RTSI,0,20180914,153531,1093.190000000,51
RTSI,0,20180914,153532,1093.190000000,5291
RTSI,0,20180914,153533,1093.170000000,0
RTSI,0,20180914,153534,1093.180000000,29424
RTSI,0,20180914,153535,1093.170000000,187
RTSI,0,20180914,153536,1093.140000000,70654
RTSI,0,20180914,153537,1093.190000000,23053
RTSI,0,20180914,153538,1093.180000000,0
RTSI,0,20180914,153539,1093.220000000,5145
RTSI,0,20180914,153540,1093.190000000,11194
RTSI,0,20180914,153541,1093.220000000,153859
RTSI,0,20180914,153542,1093.200000000,25683
RTSI,0,20180914,153543,1093.200000000,23363
RTSI,0,20180914,153544,1093.220000000,15159
RTSI,0,20180914,153545,1093.220000000,25200
RTSI,0,20180914,153546,1093.210000000,12980
RTSI,0,20180914,153547,1093.200000000,29724
RTSI,0,20180914,153548,1093.200000000,34811
RTSI,0,20180914,153549,1093.160000000,31
RTSI,0,20180914,153550,1093.190000000,0
RTSI,0,20180914,153551,1093.190000000,13382
RTSI,0,20180914,153552,1093.140000000,48745
