<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
RTSI,0,20181214,120416,1117.510000000,345
RTSI,0,20181214,120417,1117.330000000,21049
RTSI,0,20181214,120418,1117.420000000,3627
RTSI,0,20181214,120419,1117.500000000,3412
RTSI,0,20181214,120420,1117.520000000,489
RTSI,0,20181214,120421,1117.560000000,31773
RTSI,0,20181214,120422,1117.560000000,5497
RTSI,0,20181214,120423,1117.560000000,6066
RTSI,0,20181214,120424,1117.550000000,0
RTSI,0,20181214,120425,1117.560000000,4270
RTSI,0,20181214,120426,1117.540000000,7504
RTSI,0,20181214,120427,1117.540000000,952
RTSI,0,20181214,120428,1117.450000000,17989
RTSI,0,20181214,120429,1117.440000000,435
RTSI,0,20181214,120430,1117.440000000,2976
RTSI,0,20181214,120431,1117.500000000,16911
RTSI,0,20181214,120432,1117.550000000,3481
RTSI,0,20181214,120433,1117.520000000,2700
RTSI,0,20181214,120434,1117.510000000,1169
RTSI,0,20181214,120435,1117.520000000,706
RTSI,0,20181214,120436,1117.520000000,0
RTSI,0,20181214,120437,1117.450000000,0
RTSI,0,20181214,120438,1117.430000000,4946
RTSI,0,20181214,120439,1117.400000000,6317
RTSI,0,20181214,120440,1117.400000000,0
RTSI,0,20181214,120441,1117.420000000,1192
RTSI,0,20181214,120442,1117.440000000,2001
RTSI,0,20181214,120443,1117.490000000,0
RTSI,0,20181214,120444,1117.530000000,2804
RTSI,0,20181214,120445,1117.560000000,3224
RTSI,0,20181214,120446,1117.550000000,0
RTSI,0,20181214,120447,1117.560000000,3749
RTSI,0,20181214,120448,1117.710000000,14112
RTSI,0,20181214,120449,1117.680000000,14796
RTSI,0,20181214,120450,1117.690000000,0
RTSI,0,20181214,120451,1117.670000000,7669
RTSI,0,20181214,120452,1117.640000000,2298
RTSI,0,20181214,120453,1117.640000000,627
RTSI,0,20181214,120454,1117.630000000,3717
RTSI,0,20181214,120455,1117.600000000,551
RTSI,0,20181214,120456,1117.580000000,3327
RTSI,0,20181214,120457,1117.610000000,2603
RTSI,0,20181214,120458,1117.580000000,30104
RTSI,0,20181214,120459,1117.600000000,2919
RTSI,0,20181214,120500,1117.650000000,91990
RTSI,0,20181214,120501,1117.690000000,14806
RTSI,0,20181214,120502,1117.710000000,7397
RTSI,0,20181214,120503,1117.790000000,12598
RTSI,0,20181214,120504,1117.780000000,125686
RTSI,0,20181214,120505,1117.720000000,15529
RTSI,0,20181214,120506,1117.740000000,8155
RTSI,0,20181214,120507,1117.760000000,883
RTSI,0,20181214,120508,1117.720000000,20393
RTSI,0,20181214,120509,1117.650000000,726
RTSI,0,20181214,120510,1117.680000000,4908
RTSI,0,20181214,120511,1117.700000000,2752
RTSI,0,20181214,120512,1117.630000000,2090
RTSI,0,20181214,120513,1117.580000000,957
RTSI,0,20181214,120514,1117.630000000,3369
RTSI,0,20181214,120515,1117.630000000,2536
RTSI,0,20181214,120516,1117.680000000,3890
RTSI,0,20181214,120517,1117.630000000,7936
RTSI,0,20181214,120518,1117.630000000,31
RTSI,0,20181214,120519,1117.570000000,2457
RTSI,0,20181214,120520,1117.650000000,478
RTSI,0,20181214,120521,1117.640000000,6742
RTSI,0,20181214,120522,1117.640000000,0
RTSI,0,20181214,120523,1117.570000000,1124
RTSI,0,20181214,120524,1117.630000000,20990
RTSI,0,20181214,120525,1117.630000000,1321
RTSI,0,20181214,120526,1117.580000000,12240
RTSI,0,20181214,120527,1117.620000000,2591
RTSI,0,20181214,120528,1117.620000000,0
RTSI,0,20181214,120529,1117.580000000,46314
RTSI,0,20181214,120530,1117.500000000,3816
RTSI,0,20181214,120531,1117.540000000,23510
RTSI,0,20181214,120532,1117.470000000,11290
RTSI,0,20181214,120533,1117.550000000,786
RTSI,0,20181214,120534,1117.550000000,4610
RTSI,0,20181214,120535,1117.530000000,6914
RTSI,0,20181214,120536,1117.480000000,11019
RTSI,0,20181214,120537,1117.520000000,8874
RTSI,0,20181214,120538,1117.530000000,9047
RTSI,0,20181214,120539,1117.580000000,637
RTSI,0,20181214,120540,1117.600000000,32053
RTSI,0,20181214,120541,1117.720000000,38160
RTSI,0,20181214,120542,1117.720000000,27723
RTSI,0,20181214,120543,1117.720000000,10277
RTSI,0,20181214,120544,1117.750000000,11438
RTSI,0,20181214,120545,1117.760000000,6808
RTSI,0,20181214,120546,1117.810000000,1421
RTSI,0,20181214,120547,1117.820000000,1435
RTSI,0,20181214,120548,1117.810000000,427
RTSI,0,20181214,120549,1117.830000000,22448
RTSI,0,20181214,120550,1117.820000000,1310
RTSI,0,20181214,120551,1117.730000000,67499
RTSI,0,20181214,120552,1117.720000000,16754
RTSI,0,20181214,120553,1117.710000000,1311
RTSI,0,20181214,120554,1117.750000000,17359
RTSI,0,20181214,120555,1117.770000000,15918
RTSI,0,20181214,120556,1117.760000000,0
RTSI,0,20181214,120557,1117.750000000,123
RTSI,0,20181214,120558,1117.710000000,935
RTSI,0,20181214,120559,1117.710000000,1335
RTSI,0,20181214,120600,1117.710000000,20065
RTSI,0,20181214,120601,1117.680000000,8813
RTSI,0,20181214,120602,1117.680000000,2514
RTSI,0,20181214,120603,1117.700000000,8331
RTSI,0,20181214,120604,1117.720000000,22732
RTSI,0,20181214,120605,1117.740000000,10204
RTSI,0,20181214,120606,1117.760000000,23680
RTSI,0,20181214,120607,1117.800000000,16110
RTSI,0,20181214,120608,1117.810000000,0
RTSI,0,20181214,120609,1117.760000000,433
RTSI,0,20181214,120610,1117.700000000,17867
RTSI,0,20181214,120611,1117.660000000,3886
RTSI,0,20181214,120612,1117.640000000,1129
RTSI,0,20181214,120613,1117.600000000,3761
RTSI,0,20181214,120614,1117.430000000,207555
RTSI,0,20181214,120615,1117.490000000,65124
RTSI,0,20181214,120616,1117.470000000,20806
RTSI,0,20181214,120617,1117.460000000,12892
RTSI,0,20181214,120618,1117.460000000,3947
RTSI,0,20181214,120619,1117.460000000,9092
RTSI,0,20181214,120620,1117.490000000,3916
RTSI,0,20181214,120621,1117.490000000,0
RTSI,0,20181214,120622,1117.530000000,3174
RTSI,0,20181214,120623,1117.530000000,1017
RTSI,0,20181214,120624,1117.470000000,47563
RTSI,0,20181214,120625,1117.410000000,4026
RTSI,0,20181214,120626,1117.450000000,3211
RTSI,0,20181214,120627,1117.450000000,14542
RTSI,0,20181214,120628,1117.620000000,14
RTSI,0,20181214,120629,1117.620000000,3185
RTSI,0,20181214,120630,1117.700000000,618
RTSI,0,20181214,120631,1117.690000000,0
RTSI,0,20181214,120632,1117.670000000,0
RTSI,0,20181214,120633,1117.670000000,0
RTSI,0,20181214,120634,1117.660000000,944
RTSI,0,20181214,120635,1117.650000000,4351
RTSI,0,20181214,120636,1117.660000000,139
RTSI,0,20181214,120637,1117.560000000,971
RTSI,0,20181214,120638,1117.590000000,1201
RTSI,0,20181214,120639,1117.580000000,1577
RTSI,0,20181214,120640,1117.570000000,0
RTSI,0,20181214,120641,1117.520000000,916
RTSI,0,20181214,120642,1117.520000000,2570
RTSI,0,20181214,120643,1117.510000000,5844
RTSI,0,20181214,120644,1117.540000000,2459
RTSI,0,20181214,120645,1117.540000000,0
RTSI,0,20181214,120646,1117.540000000,0
RTSI,0,20181214,120647,1117.520000000,3410
RTSI,0,20181214,120648,1117.550000000,3018
RTSI,0,20181214,120649,1117.560000000,0
RTSI,0,20181214,120650,1117.570000000,16771
RTSI,0,20181214,120651,1117.590000000,4012
RTSI,0,20181214,120652,1117.570000000,2981
RTSI,0,20181214,120653,1117.560000000,16376
RTSI,0,20181214,120654,1117.570000000,16269
RTSI,0,20181214,120655,1117.560000000,7616
RTSI,0,20181214,120656,1117.560000000,0
RTSI,0,20181214,120657,1117.560000000,1792
RTSI,0,20181214,120658,1117.560000000,1014
RTSI,0,20181214,120659,1117.570000000,1441
RTSI,0,20181214,120700,1117.590000000,5151
RTSI,0,20181214,120701,1117.500000000,9277
RTSI,0,20181214,120702,1117.410000000,14859
RTSI,0,20181214,120703,1117.420000000,3565
RTSI,0,20181214,120704,1117.460000000,7971
RTSI,0,20181214,120705,1117.450000000,2514
RTSI,0,20181214,120706,1117.600000000,1756
RTSI,0,20181214,120707,1117.600000000,0
RTSI,0,20181214,120708,1117.600000000,30
RTSI,0,20181214,120709,1117.570000000,5304
RTSI,0,20181214,120710,1117.590000000,27509
RTSI,0,20181214,120711,1117.590000000,1607
RTSI,0,20181214,120712,1117.650000000,4544
RTSI,0,20181214,120713,1117.600000000,6068
RTSI,0,20181214,120714,1117.570000000,307
RTSI,0,20181214,120715,1117.570000000,0
RTSI,0,20181214,120716,1117.560000000,2919
RTSI,0,20181214,120717,1117.580000000,207
RTSI,0,20181214,120718,1117.570000000,0
RTSI,0,20181214,120719,1117.570000000,0
RTSI,0,20181214,120720,1117.540000000,1438
RTSI,0,20181214,120721,1117.540000000,0
RTSI,0,20181214,120722,1117.530000000,0
RTSI,0,20181214,120723,1117.530000000,365
RTSI,0,20181214,120724,1117.520000000,1745
RTSI,0,20181214,120725,1117.530000000,17611
RTSI,0,20181214,120726,1117.520000000,5588
RTSI,0,20181214,120727,1117.640000000,20549
RTSI,0,20181214,120728,1117.630000000,4177
RTSI,0,20181214,120729,1117.630000000,3362
RTSI,0,20181214,120730,1117.630000000,25345
RTSI,0,20181214,120731,1117.600000000,23324
RTSI,0,20181214,120732,1117.650000000,2571
RTSI,0,20181214,120733,1117.710000000,16977
RTSI,0,20181214,120734,1117.750000000,16193
RTSI,0,20181214,120735,1117.740000000,12886
RTSI,0,20181214,120736,1117.740000000,0
RTSI,0,20181214,120737,1117.750000000,96601
RTSI,0,20181214,120738,1117.760000000,1916
RTSI,0,20181214,120739,1117.680000000,9267
RTSI,0,20181214,120740,1117.700000000,2698
RTSI,0,20181214,120741,1117.710000000,4814
RTSI,0,20181214,120742,1117.700000000,7941
RTSI,0,20181214,120743,1117.640000000,22304
RTSI,0,20181214,120744,1117.670000000,0
RTSI,0,20181214,120745,1117.700000000,11099
RTSI,0,20181214,120746,1117.710000000,964
RTSI,0,20181214,120747,1117.670000000,996
RTSI,0,20181214,120748,1117.680000000,0
RTSI,0,20181214,120749,1117.680000000,28
RTSI,0,20181214,120750,1117.670000000,615
RTSI,0,20181214,120751,1117.600000000,22415
RTSI,0,20181214,120752,1117.660000000,13063
RTSI,0,20181214,120753,1117.660000000,8171
RTSI,0,20181214,120754,1117.650000000,2962
RTSI,0,20181214,120755,1117.620000000,489
RTSI,0,20181214,120756,1117.660000000,57261
RTSI,0,20181214,120757,1117.580000000,72314
RTSI,0,20181214,120758,1117.500000000,42806
RTSI,0,20181214,120759,1117.620000000,14572
RTSI,0,20181214,120800,1117.670000000,4803
RTSI,0,20181214,120801,1117.700000000,12908
RTSI,0,20181214,120802,1117.680000000,105
RTSI,0,20181214,120803,1117.640000000,505
RTSI,0,20181214,120804,1117.670000000,631
RTSI,0,20181214,120805,1117.640000000,3604
RTSI,0,20181214,120806,1117.750000000,2140
RTSI,0,20181214,120807,1117.710000000,2558
RTSI,0,20181214,120808,1117.720000000,3783
RTSI,0,20181214,120809,1117.710000000,718
RTSI,0,20181214,120810,1117.690000000,2394
RTSI,0,20181214,120811,1117.700000000,499
RTSI,0,20181214,120812,1117.700000000,1345
RTSI,0,20181214,120813,1117.740000000,301
RTSI,0,20181214,120814,1117.740000000,898
RTSI,0,20181214,120815,1117.740000000,1660
RTSI,0,20181214,120816,1117.740000000,677
RTSI,0,20181214,120817,1117.730000000,1083
RTSI,0,20181214,120818,1117.720000000,5817
RTSI,0,20181214,120819,1117.730000000,594
RTSI,0,20181214,120820,1117.760000000,9964
RTSI,0,20181214,120821,1117.760000000,2762
RTSI,0,20181214,120822,1117.740000000,926
RTSI,0,20181214,120823,1117.750000000,2768
RTSI,0,20181214,120824,1117.760000000,785
RTSI,0,20181214,120825,1117.760000000,45
RTSI,0,20181214,120826,1117.770000000,923
RTSI,0,20181214,120827,1117.790000000,33217
RTSI,0,20181214,120828,1117.730000000,12575
RTSI,0,20181214,120829,1117.730000000,3486
RTSI,0,20181214,120830,1117.800000000,3925
RTSI,0,20181214,120831,1117.750000000,0
RTSI,0,20181214,120832,1117.690000000,12845
RTSI,0,20181214,120833,1117.710000000,1069
RTSI,0,20181214,120834,1117.760000000,4190
RTSI,0,20181214,120835,1117.730000000,2876
RTSI,0,20181214,120836,1117.770000000,4443
RTSI,0,20181214,120837,1117.730000000,4159
RTSI,0,20181214,120838,1117.730000000,6983
RTSI,0,20181214,120839,1117.670000000,49665
RTSI,0,20181214,120840,1117.720000000,1728
RTSI,0,20181214,120841,1117.720000000,290
RTSI,0,20181214,120842,1117.830000000,10747
RTSI,0,20181214,120843,1117.830000000,2736
RTSI,0,20181214,120844,1117.870000000,72816
RTSI,0,20181214,120845,1117.830000000,25074
RTSI,0,20181214,120846,1117.850000000,3105
RTSI,0,20181214,120847,1117.710000000,15003
RTSI,0,20181214,120848,1117.790000000,8499
RTSI,0,20181214,120849,1117.770000000,1116
RTSI,0,20181214,120850,1117.640000000,472594
RTSI,0,20181214,120851,1117.590000000,3868
RTSI,0,20181214,120852,1117.560000000,728
RTSI,0,20181214,120853,1117.640000000,12218
RTSI,0,20181214,120854,1117.650000000,391
RTSI,0,20181214,120855,1117.650000000,1958
RTSI,0,20181214,120856,1117.660000000,444
RTSI,0,20181214,120857,1117.680000000,6237
RTSI,0,20181214,120858,1117.740000000,1440
RTSI,0,20181214,120859,1117.740000000,7517
RTSI,0,20181214,120900,1117.710000000,5697
RTSI,0,20181214,120901,1117.740000000,14423
RTSI,0,20181214,120902,1117.700000000,17284
RTSI,0,20181214,120903,1117.820000000,70486
RTSI,0,20181214,120904,1117.740000000,16554
RTSI,0,20181214,120905,1117.770000000,23350
RTSI,0,20181214,120906,1117.740000000,5317
RTSI,0,20181214,120907,1117.750000000,3842
RTSI,0,20181214,120908,1117.750000000,20696
RTSI,0,20181214,120909,1117.840000000,8475
RTSI,0,20181214,120910,1117.810000000,11499
RTSI,0,20181214,120911,1117.770000000,57726
RTSI,0,20181214,120912,1117.920000000,41392
RTSI,0,20181214,120913,1117.930000000,25633
RTSI,0,20181214,120914,1117.870000000,35610
RTSI,0,20181214,120915,1117.940000000,4650
RTSI,0,20181214,120916,1117.950000000,454
RTSI,0,20181214,120917,1117.950000000,3042
RTSI,0,20181214,120918,1117.940000000,2272
RTSI,0,20181214,120919,1117.960000000,14734
RTSI,0,20181214,120920,1118.020000000,23362
RTSI,0,20181214,120921,1118.140000000,145887
RTSI,0,20181214,120922,1117.990000000,26409
RTSI,0,20181214,120923,1118.080000000,34993
RTSI,0,20181214,120924,1118.100000000,2798
RTSI,0,20181214,120925,1118.100000000,4646
RTSI,0,20181214,120926,1118.100000000,3809
RTSI,0,20181214,120927,1118.100000000,3954
RTSI,0,20181214,120928,1118.100000000,1088
RTSI,0,20181214,120929,1118.090000000,50256
RTSI,0,20181214,120930,1118.160000000,914
RTSI,0,20181214,120931,1118.200000000,14312
RTSI,0,20181214,120932,1118.140000000,4605
RTSI,0,20181214,120933,1118.140000000,3997
RTSI,0,20181214,120934,1118.150000000,9516
RTSI,0,20181214,120935,1118.130000000,11643
RTSI,0,20181214,120936,1118.250000000,42441
RTSI,0,20181214,120937,1118.250000000,5544
RTSI,0,20181214,120938,1118.380000000,2986
RTSI,0,20181214,120939,1118.380000000,5413
RTSI,0,20181214,120940,1118.350000000,4036
RTSI,0,20181214,120941,1118.360000000,4204
RTSI,0,20181214,120942,1118.340000000,9342
RTSI,0,20181214,120943,1118.320000000,3134
RTSI,0,20181214,120944,1118.320000000,317
RTSI,0,20181214,120945,1118.340000000,22956
RTSI,0,20181214,120946,1118.350000000,1650
RTSI,0,20181214,120947,1118.350000000,2754
RTSI,0,20181214,120948,1118.360000000,6367
RTSI,0,20181214,120949,1118.380000000,8537
RTSI,0,20181214,120950,1118.380000000,32153
RTSI,0,20181214,120951,1118.380000000,0
RTSI,0,20181214,120952,1118.190000000,162036
RTSI,0,20181214,120953,1118.100000000,70145
RTSI,0,20181214,120954,1118.130000000,20376
RTSI,0,20181214,120955,1118.140000000,9584
RTSI,0,20181214,120956,1118.190000000,6042
RTSI,0,20181214,120957,1118.080000000,3080
RTSI,0,20181214,120958,1118.090000000,389
RTSI,0,20181214,120959,1118.130000000,734
RTSI,0,20181214,121000,1118.120000000,20865
RTSI,0,20181214,121001,1118.130000000,3391
RTSI,0,20181214,121002,1118.130000000,0
RTSI,0,20181214,121003,1118.190000000,13045
RTSI,0,20181214,121004,1118.240000000,23213
RTSI,0,20181214,121005,1118.240000000,10003
RTSI,0,20181214,121006,1118.240000000,0
RTSI,0,20181214,121007,1118.280000000,2255
RTSI,0,20181214,121008,1118.280000000,5141
RTSI,0,20181214,121009,1118.290000000,2073
RTSI,0,20181214,121010,1118.290000000,422
RTSI,0,20181214,121011,1118.300000000,2729
RTSI,0,20181214,121012,1118.320000000,18925
RTSI,0,20181214,121013,1118.280000000,4531
RTSI,0,20181214,121014,1118.280000000,2949
RTSI,0,20181214,121015,1118.220000000,2649
RTSI,0,20181214,121016,1118.210000000,45
RTSI,0,20181214,121017,1118.170000000,18294
RTSI,0,20181214,121018,1118.210000000,4240
RTSI,0,20181214,121019,1118.270000000,4485
RTSI,0,20181214,121020,1118.260000000,0
RTSI,0,20181214,121021,1118.240000000,4667
RTSI,0,20181214,121022,1118.230000000,10526
RTSI,0,20181214,121023,1118.230000000,6138
RTSI,0,20181214,121024,1118.230000000,0
RTSI,0,20181214,121025,1118.230000000,47814
RTSI,0,20181214,121026,1118.230000000,26431
RTSI,0,20181214,121027,1118.230000000,3376
RTSI,0,20181214,121028,1118.190000000,15041
RTSI,0,20181214,121029,1118.190000000,3636
RTSI,0,20181214,121030,1118.160000000,6805
RTSI,0,20181214,121031,1118.160000000,2555
RTSI,0,20181214,121032,1118.160000000,3837
RTSI,0,20181214,121033,1118.170000000,1886
RTSI,0,20181214,121034,1118.140000000,126
RTSI,0,20181214,121035,1118.160000000,4875
RTSI,0,20181214,121036,1118.160000000,208
RTSI,0,20181214,121037,1118.200000000,4535
RTSI,0,20181214,121038,1118.190000000,0
RTSI,0,20181214,121039,1118.130000000,3881
RTSI,0,20181214,121040,1118.120000000,0
RTSI,0,20181214,121041,1118.100000000,14878
RTSI,0,20181214,121042,1118.090000000,0
RTSI,0,20181214,121043,1118.090000000,2799
RTSI,0,20181214,121044,1118.090000000,4489
RTSI,0,20181214,121045,1118.090000000,2877
RTSI,0,20181214,121046,1118.030000000,0
RTSI,0,20181214,121047,1118.090000000,31227
RTSI,0,20181214,121048,1118.080000000,0
RTSI,0,20181214,121049,1118.090000000,20429
RTSI,0,20181214,121050,1118.080000000,1906
RTSI,0,20181214,121051,1118.080000000,5222
RTSI,0,20181214,121052,1118.080000000,245
RTSI,0,20181214,121053,1118.090000000,1128
RTSI,0,20181214,121054,1118.020000000,761
RTSI,0,20181214,121055,1118.050000000,100
RTSI,0,20181214,121056,1118.050000000,0
RTSI,0,20181214,121057,1117.920000000,88118
RTSI,0,20181214,121058,1117.950000000,6603
RTSI,0,20181214,121059,1117.960000000,528
RTSI,0,20181214,121100,1117.960000000,1334
RTSI,0,20181214,121101,1117.940000000,3035
RTSI,0,20181214,121102,1117.940000000,0
RTSI,0,20181214,121103,1117.940000000,0
RTSI,0,20181214,121104,1117.950000000,0
RTSI,0,20181214,121105,1117.980000000,13862
RTSI,0,20181214,121106,1117.970000000,7303
RTSI,0,20181214,121107,1117.990000000,3481
RTSI,0,20181214,121108,1118.020000000,840
RTSI,0,20181214,121109,1118.030000000,154269
RTSI,0,20181214,121110,1117.940000000,15942
RTSI,0,20181214,121111,1117.960000000,520
RTSI,0,20181214,121112,1117.950000000,5625
RTSI,0,20181214,121113,1117.940000000,634
RTSI,0,20181214,121114,1117.950000000,86
RTSI,0,20181214,121115,1117.950000000,40
RTSI,0,20181214,121116,1117.960000000,106
RTSI,0,20181214,121117,1117.880000000,2821
RTSI,0,20181214,121118,1117.880000000,12145
RTSI,0,20181214,121119,1117.820000000,33195
RTSI,0,20181214,121120,1117.810000000,2187
RTSI,0,20181214,121121,1117.860000000,1561
RTSI,0,20181214,121122,1117.910000000,8516
RTSI,0,20181214,121123,1117.920000000,13564
RTSI,0,20181214,121124,1117.930000000,15187
RTSI,0,20181214,121125,1117.970000000,3589
RTSI,0,20181214,121126,1117.960000000,2508
RTSI,0,20181214,121127,1117.970000000,229
RTSI,0,20181214,121128,1117.980000000,4152
RTSI,0,20181214,121129,1117.980000000,270
RTSI,0,20181214,121130,1117.990000000,1097
RTSI,0,20181214,121131,1117.980000000,168
RTSI,0,20181214,121132,1117.990000000,5824
RTSI,0,20181214,121133,1117.990000000,3201
RTSI,0,20181214,121134,1117.990000000,3866
RTSI,0,20181214,121135,1117.990000000,1909
RTSI,0,20181214,121136,1118.000000000,15624
RTSI,0,20181214,121137,1117.980000000,3241
RTSI,0,20181214,121138,1117.990000000,6062
RTSI,0,20181214,121139,1117.980000000,432
RTSI,0,20181214,121140,1117.980000000,0
RTSI,0,20181214,121141,1117.980000000,2848
RTSI,0,20181214,121142,1117.980000000,0
RTSI,0,20181214,121143,1117.990000000,3358
RTSI,0,20181214,121144,1118.000000000,27371
RTSI,0,20181214,121145,1117.990000000,579
RTSI,0,20181214,121146,1117.980000000,486
RTSI,0,20181214,121147,1117.980000000,2798
RTSI,0,20181214,121148,1117.980000000,438
RTSI,0,20181214,121149,1118.000000000,1761
RTSI,0,20181214,121150,1118.020000000,61
RTSI,0,20181214,121151,1118.020000000,242
RTSI,0,20181214,121152,1118.020000000,196
RTSI,0,20181214,121153,1118.030000000,390
RTSI,0,20181214,121154,1118.030000000,0
RTSI,0,20181214,121155,1118.060000000,3014
RTSI,0,20181214,121156,1118.060000000,4476
RTSI,0,20181214,121157,1118.120000000,286
RTSI,0,20181214,121158,1118.120000000,1767
RTSI,0,20181214,121159,1118.130000000,534
RTSI,0,20181214,121200,1118.150000000,1981
RTSI,0,20181214,121201,1118.150000000,0
RTSI,0,20181214,121202,1118.150000000,3049
RTSI,0,20181214,121203,1118.150000000,989
RTSI,0,20181214,121204,1118.170000000,17093
RTSI,0,20181214,121205,1118.160000000,1565
RTSI,0,20181214,121206,1118.180000000,0
RTSI,0,20181214,121207,1118.190000000,35895
RTSI,0,20181214,121208,1118.210000000,81105
RTSI,0,20181214,121209,1118.160000000,21374
RTSI,0,20181214,121210,1118.140000000,265
RTSI,0,20181214,121211,1118.160000000,952
RTSI,0,20181214,121212,1118.160000000,799
RTSI,0,20181214,121213,1118.200000000,512
RTSI,0,20181214,121214,1118.200000000,62
RTSI,0,20181214,121215,1118.200000000,0
RTSI,0,20181214,121216,1118.150000000,4942
RTSI,0,20181214,121217,1118.130000000,3522
RTSI,0,20181214,121218,1118.110000000,6104
RTSI,0,20181214,121219,1118.100000000,3135
RTSI,0,20181214,121220,1118.150000000,21746
RTSI,0,20181214,121221,1118.150000000,11
RTSI,0,20181214,121222,1118.110000000,2189
RTSI,0,20181214,121223,1118.110000000,2094
RTSI,0,20181214,121224,1118.100000000,5019
RTSI,0,20181214,121225,1118.100000000,26937
RTSI,0,20181214,121226,1118.080000000,635
RTSI,0,20181214,121227,1118.060000000,2738
RTSI,0,20181214,121228,1118.060000000,189
RTSI,0,20181214,121229,1118.050000000,4211
RTSI,0,20181214,121230,1118.050000000,0
RTSI,0,20181214,121231,1118.050000000,0
RTSI,0,20181214,121232,1118.060000000,1903
RTSI,0,20181214,121233,1118.060000000,0
RTSI,0,20181214,121234,1118.080000000,2717
RTSI,0,20181214,121235,1118.060000000,2249
RTSI,0,20181214,121236,1118.030000000,2783
RTSI,0,20181214,121237,1118.090000000,64725
RTSI,0,20181214,121238,1118.080000000,6088
RTSI,0,20181214,121239,1118.090000000,2705
RTSI,0,20181214,121240,1117.930000000,15539
RTSI,0,20181214,121241,1117.890000000,10287
RTSI,0,20181214,121242,1117.910000000,4152
RTSI,0,20181214,121243,1117.910000000,1482
RTSI,0,20181214,121244,1117.910000000,0
RTSI,0,20181214,121245,1117.930000000,820
RTSI,0,20181214,121246,1117.930000000,47518
RTSI,0,20181214,121247,1117.930000000,1883
RTSI,0,20181214,121248,1117.940000000,6559
RTSI,0,20181214,121249,1117.940000000,202
RTSI,0,20181214,121250,1117.940000000,0
RTSI,0,20181214,121251,1117.940000000,4648
RTSI,0,20181214,121252,1117.940000000,392
RTSI,0,20181214,121253,1117.930000000,914
RTSI,0,20181214,121254,1117.940000000,29339
RTSI,0,20181214,121255,1117.910000000,13855
RTSI,0,20181214,121256,1117.900000000,20622
RTSI,0,20181214,121257,1117.900000000,561
RTSI,0,20181214,121258,1117.880000000,15998
RTSI,0,20181214,121259,1117.880000000,3367
RTSI,0,20181214,121300,1117.780000000,4755
RTSI,0,20181214,121301,1117.760000000,414
RTSI,0,20181214,121302,1117.760000000,0
RTSI,0,20181214,121303,1117.750000000,1539
RTSI,0,20181214,121304,1117.750000000,27987
RTSI,0,20181214,121305,1117.750000000,57257
RTSI,0,20181214,121306,1117.750000000,258
RTSI,0,20181214,121307,1117.750000000,4895
RTSI,0,20181214,121308,1117.750000000,292
RTSI,0,20181214,121309,1117.750000000,609
RTSI,0,20181214,121310,1117.750000000,8568
RTSI,0,20181214,121311,1117.750000000,476
RTSI,0,20181214,121312,1117.740000000,8671
RTSI,0,20181214,121313,1117.740000000,2118
RTSI,0,20181214,121314,1117.750000000,0
RTSI,0,20181214,121315,1117.740000000,1221
RTSI,0,20181214,121316,1117.750000000,897
RTSI,0,20181214,121317,1117.780000000,101998
RTSI,0,20181214,121318,1117.840000000,0
RTSI,0,20181214,121319,1117.880000000,3792
RTSI,0,20181214,121320,1117.880000000,1318
RTSI,0,20181214,121321,1117.880000000,448
RTSI,0,20181214,121322,1117.870000000,1751
RTSI,0,20181214,121323,1117.890000000,9650
RTSI,0,20181214,121324,1117.890000000,0
RTSI,0,20181214,121325,1117.890000000,1594
RTSI,0,20181214,121326,1117.890000000,55726
RTSI,0,20181214,121327,1117.860000000,1062
RTSI,0,20181214,121328,1117.820000000,15005
RTSI,0,20181214,121329,1117.820000000,197
RTSI,0,20181214,121330,1117.820000000,28
RTSI,0,20181214,121331,1117.900000000,73664
RTSI,0,20181214,121332,1117.830000000,9106
RTSI,0,20181214,121333,1117.830000000,1007
RTSI,0,20181214,121334,1117.830000000,591
RTSI,0,20181214,121335,1117.780000000,15416
RTSI,0,20181214,121336,1117.830000000,7352
RTSI,0,20181214,121337,1117.820000000,1261
RTSI,0,20181214,121338,1117.870000000,16113
RTSI,0,20181214,121339,1117.860000000,42411
RTSI,0,20181214,121340,1117.850000000,4846
RTSI,0,20181214,121341,1117.820000000,297
RTSI,0,20181214,121342,1117.900000000,1188
RTSI,0,20181214,121343,1117.930000000,9883
RTSI,0,20181214,121344,1117.960000000,5002
RTSI,0,20181214,121345,1117.970000000,614
RTSI,0,20181214,121346,1118.040000000,37864
RTSI,0,20181214,121347,1118.050000000,27356
RTSI,0,20181214,121348,1118.050000000,892
RTSI,0,20181214,121349,1118.060000000,3376
RTSI,0,20181214,121350,1118.070000000,477
RTSI,0,20181214,121351,1118.070000000,231
RTSI,0,20181214,121352,1118.080000000,1451
RTSI,0,20181214,121353,1118.080000000,4086
RTSI,0,20181214,121354,1118.090000000,1327
RTSI,0,20181214,121355,1118.090000000,210
RTSI,0,20181214,121356,1118.090000000,657
RTSI,0,20181214,121357,1118.090000000,1422
RTSI,0,20181214,121358,1118.020000000,2467
RTSI,0,20181214,121359,1118.020000000,1209
RTSI,0,20181214,121400,1118.040000000,1447
RTSI,0,20181214,121401,1118.070000000,2583
RTSI,0,20181214,121402,1118.070000000,991
RTSI,0,20181214,121403,1118.070000000,69000
RTSI,0,20181214,121404,1118.080000000,7095
