<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,1,20190322,150800,1223.2600000,1223.4300000,1223.2200000,1223.3800000,230215
RTSI,1,20190322,150900,1223.3900000,1223.4300000,1223.3300000,1223.3600000,202954
RTSI,1,20190322,151000,1223.3600000,1223.3600000,1222.2400000,1222.2400000,1923514
RTSI,1,20190322,151100,1222.2800000,1222.3100000,1221.7100000,1221.7100000,2474133
RTSI,1,20190322,151200,1221.7300000,1222.0100000,1221.7300000,1221.8600000,1403410
RTSI,1,20190322,151300,1221.8500000,1221.8500000,1221.5200000,1221.5600000,419042
RTSI,1,20190322,151400,1221.5700000,1221.6500000,1221.3700000,1221.4800000,2650034
RTSI,1,20190322,151500,1221.3600000,1221.5100000,1221.3300000,1221.3300000,612134
RTSI,1,20190322,151600,1221.3500000,1221.5200000,1221.2900000,1221.3700000,921115
RTSI,1,20190322,151700,1221.3700000,1221.5800000,1221.3300000,1221.4900000,516308
RTSI,1,20190322,151800,1221.5800000,1221.8200000,1221.5700000,1221.7100000,524783
RTSI,1,20190322,151900,1221.7200000,1221.8600000,1221.5500000,1221.8600000,892585
RTSI,1,20190322,152000,1221.8400000,1221.9200000,1221.5100000,1221.5100000,693942
RTSI,1,20190322,152100,1221.5300000,1221.9800000,1221.4700000,1221.9800000,1037181
RTSI,1,20190322,152200,1221.9600000,1222.0800000,1221.9400000,1222.0700000,305228
RTSI,1,20190322,152300,1222.0700000,1222.0700000,1221.9400000,1222.0700000,564556
RTSI,1,20190322,152400,1221.9600000,1222.1900000,1221.9600000,1222.1900000,468717
RTSI,1,20190322,152500,1222.1900000,1222.3900000,1222.1900000,1222.3100000,381924
RTSI,1,20190322,152600,1222.3100000,1222.3200000,1221.9800000,1222.0800000,478746
RTSI,1,20190322,152700,1222.0700000,1222.1100000,1221.9300000,1221.9400000,628231
RTSI,1,20190322,152800,1221.9200000,1221.9600000,1221.8200000,1221.9600000,412646
RTSI,1,20190322,152900,1221.9800000,1222.1300000,1221.9800000,1222.0600000,520926
RTSI,1,20190322,153000,1222.0500000,1222.2100000,1222.0500000,1222.1200000,641926
RTSI,1,20190322,153100,1222.1300000,1222.1300000,1221.1000000,1221.1400000,2134211
RTSI,1,20190322,153200,1221.2000000,1221.3600000,1221.1400000,1221.2900000,529178
RTSI,1,20190322,153300,1221.3000000,1221.3900000,1221.2800000,1221.3500000,587453
RTSI,1,20190322,153400,1221.3300000,1221.8800000,1221.3300000,1221.8800000,766222
RTSI,1,20190322,153500,1221.8800000,1222.0800000,1221.8500000,1222.0800000,822633
RTSI,1,20190322,153600,1222.0900000,1222.1400000,1221.9300000,1221.9600000,383595
RTSI,1,20190322,153700,1221.9300000,1221.9300000,1221.7300000,1221.8700000,751982
RTSI,1,20190322,153800,1221.8900000,1222.0700000,1221.8500000,1221.8900000,847048
RTSI,1,20190322,153900,1221.9000000,1222.0000000,1221.8200000,1222.0000000,530572
RTSI,1,20190322,154000,1221.9900000,1222.0100000,1221.6900000,1221.7600000,501238
RTSI,1,20190322,154100,1221.7600000,1221.8600000,1221.6500000,1221.8600000,521938
RTSI,1,20190322,154200,1221.8600000,1222.2100000,1221.8000000,1222.2000000,708462
RTSI,1,20190322,154300,1222.2100000,1222.4500000,1222.1400000,1222.4500000,849305
RTSI,1,20190322,154400,1222.4600000,1223.0400000,1222.4400000,1223.0400000,853231
RTSI,1,20190322,154500,1223.0400000,1223.2100000,1222.7400000,1223.2100000,968489
RTSI,1,20190322,154600,1223.1500000,1223.1500000,1222.7700000,1223.0300000,591378
RTSI,1,20190322,154700,1223.0200000,1223.0200000,1222.7100000,1222.7100000,1122917
RTSI,1,20190322,154800,1222.7200000,1222.8900000,1222.5700000,1222.6600000,605499
RTSI,1,20190322,154900,1222.6600000,1222.7600000,1222.5500000,1222.7600000,833954
RTSI,1,20190322,155000,1222.8000000,1223.0200000,1222.8000000,1223.0200000,533353
RTSI,1,20190322,155100,1223.0300000,1223.2700000,1223.0300000,1223.1400000,1534536
RTSI,1,20190322,155200,1223.1000000,1223.4200000,1222.7900000,1222.8500000,1808552
RTSI,1,20190322,155300,1222.9100000,1222.9400000,1222.7400000,1222.8500000,604745
RTSI,1,20190322,155400,1222.8800000,1222.9100000,1222.7400000,1222.8900000,857387
RTSI,1,20190322,155500,1222.8900000,1223.2800000,1222.7700000,1223.2800000,961770
RTSI,1,20190322,155600,1223.2600000,1223.3100000,1223.0100000,1223.0500000,553672
RTSI,1,20190322,155700,1223.1000000,1223.1000000,1222.7100000,1222.8300000,1448603
RTSI,1,20190322,155800,1222.8700000,1223.0800000,1222.8700000,1223.0100000,1274610
RTSI,1,20190322,155900,1223.0200000,1223.1400000,1222.9300000,1223.0500000,556020
RTSI,1,20190322,160000,1223.0400000,1223.6400000,1223.0400000,1223.6000000,502550
RTSI,1,20190322,160100,1223.5900000,1223.5900000,1223.1500000,1223.2500000,487090
RTSI,1,20190322,160200,1223.2600000,1223.5000000,1223.2000000,1223.4800000,697029
RTSI,1,20190322,160300,1223.5500000,1223.5900000,1223.1900000,1223.2900000,567990
RTSI,1,20190322,160400,1223.2800000,1223.4000000,1222.9200000,1223.2800000,906658
RTSI,1,20190322,160500,1223.3100000,1223.6600000,1223.3100000,1223.6600000,516060
RTSI,1,20190322,160600,1223.6500000,1223.6900000,1223.3000000,1223.4100000,617899
RTSI,1,20190322,160700,1223.4100000,1223.5100000,1222.9200000,1223.0700000,985102
RTSI,1,20190322,160800,1223.0900000,1223.2100000,1222.8800000,1223.1400000,827847
RTSI,1,20190322,160900,1223.1200000,1223.3000000,1222.7900000,1222.8100000,712490
RTSI,1,20190322,161000,1222.6900000,1222.7000000,1222.4600000,1222.6400000,818235
RTSI,1,20190322,161100,1222.6300000,1222.6300000,1222.4000000,1222.5200000,1013619
RTSI,1,20190322,161200,1222.5300000,1222.6000000,1222.2400000,1222.4700000,1262098
RTSI,1,20190322,161300,1222.4700000,1222.8000000,1222.4600000,1222.7300000,333137
RTSI,1,20190322,161400,1222.7100000,1222.7700000,1222.2400000,1222.3300000,639575
RTSI,1,20190322,161500,1222.3300000,1222.3300000,1221.6500000,1221.9700000,1370660
RTSI,1,20190322,161600,1221.9600000,1221.9600000,1221.7000000,1221.7500000,203178
RTSI,1,20190322,161700,1221.7500000,1221.9400000,1221.7200000,1221.9200000,370715
RTSI,1,20190322,161800,1221.9400000,1222.3500000,1221.9400000,1222.3400000,527388
RTSI,1,20190322,161900,1222.2800000,1222.4000000,1222.2400000,1222.3400000,423333
RTSI,1,20190322,162000,1222.3400000,1222.4000000,1222.3100000,1222.3800000,308726
RTSI,1,20190322,162100,1222.3800000,1222.3800000,1222.1300000,1222.3100000,689549
RTSI,1,20190322,162200,1222.3100000,1222.5000000,1222.2100000,1222.2200000,496659
RTSI,1,20190322,162300,1222.2800000,1222.5700000,1222.1900000,1222.5700000,549480
RTSI,1,20190322,162400,1222.5800000,1222.7000000,1222.5200000,1222.5200000,385396
RTSI,1,20190322,162500,1222.5300000,1222.5300000,1222.0400000,1222.0600000,409365
RTSI,1,20190322,162600,1222.0500000,1222.2200000,1221.9800000,1222.2200000,95009
RTSI,1,20190322,162700,1222.2200000,1222.4900000,1222.1600000,1222.3800000,457896
RTSI,1,20190322,162800,1222.3800000,1223.0500000,1222.3800000,1222.8300000,920776
RTSI,1,20190322,162900,1222.8300000,1223.0800000,1222.8100000,1223.0800000,579419
RTSI,1,20190322,163000,1222.8100000,1222.9800000,1222.6900000,1222.7100000,559852
RTSI,1,20190322,163100,1222.7100000,1222.9700000,1222.7000000,1222.9300000,678412
RTSI,1,20190322,163200,1222.9200000,1223.1400000,1222.8300000,1223.0800000,916532
RTSI,1,20190322,163300,1223.0800000,1223.8200000,1223.0800000,1223.7600000,953313
RTSI,1,20190322,163400,1223.7700000,1224.3200000,1223.7700000,1224.1400000,862018
RTSI,1,20190322,163500,1224.1400000,1224.1800000,1223.5700000,1223.5700000,649438
RTSI,1,20190322,163600,1223.5700000,1223.7500000,1223.4800000,1223.5300000,525496
RTSI,1,20190322,163700,1223.5000000,1223.5200000,1222.7200000,1222.7800000,1175200
RTSI,1,20190322,163800,1222.7700000,1223.1600000,1222.6200000,1222.9500000,760154
RTSI,1,20190322,163900,1222.9700000,1223.2100000,1222.9600000,1223.1700000,445869
RTSI,1,20190322,164000,1223.1200000,1223.4400000,1223.1000000,1223.3800000,579713
RTSI,1,20190322,164100,1223.4200000,1223.4200000,1222.8500000,1223.0000000,615769
RTSI,1,20190322,164200,1223.0000000,1223.1500000,1222.8600000,1223.0000000,456748
RTSI,1,20190322,164300,1223.0200000,1223.0400000,1222.3400000,1222.6800000,976247
RTSI,1,20190322,164400,1222.6700000,1223.0900000,1222.6000000,1223.0700000,462640
RTSI,1,20190322,164500,1223.0400000,1223.0400000,1222.4100000,1222.4300000,1638008
RTSI,1,20190322,164600,1222.4700000,1222.4700000,1221.9600000,1221.9600000,2005933
RTSI,1,20190322,164700,1221.9000000,1222.2500000,1221.8900000,1221.9500000,693021
RTSI,1,20190322,164800,1221.8800000,1221.8800000,1220.1900000,1220.5800000,6714606
RTSI,1,20190322,164900,1220.5500000,1220.5600000,1219.3400000,1219.7500000,5603290
RTSI,1,20190322,165000,1219.7800000,1220.3500000,1219.7000000,1220.1900000,1719522
RTSI,1,20190322,165100,1220.2100000,1220.8000000,1220.1800000,1220.7100000,1472997
RTSI,1,20190322,165200,1220.7000000,1221.0900000,1220.7000000,1221.0200000,1162093
RTSI,1,20190322,165300,1221.0000000,1221.0000000,1220.1700000,1220.1900000,1727577
RTSI,1,20190322,165400,1220.1700000,1220.2200000,1219.3300000,1219.4600000,1530469
RTSI,1,20190322,165500,1219.4500000,1219.4500000,1218.4900000,1218.6000000,2358670
RTSI,1,20190322,165600,1218.5700000,1218.5800000,1217.8100000,1217.8100000,2910165
RTSI,1,20190322,165700,1217.8200000,1217.8600000,1217.1400000,1217.1800000,2157069
RTSI,1,20190322,165800,1217.2200000,1217.2600000,1216.6000000,1216.9900000,3124227
RTSI,1,20190322,165900,1216.9600000,1217.1900000,1216.8100000,1216.8100000,2438653
RTSI,1,20190322,170000,1216.8500000,1217.1300000,1216.5700000,1216.9200000,2785918
RTSI,1,20190322,170100,1216.9100000,1217.2400000,1216.6200000,1217.2000000,2105368
RTSI,1,20190322,170200,1217.1700000,1217.3400000,1217.0600000,1217.3400000,1451388
RTSI,1,20190322,170300,1217.2900000,1217.2900000,1216.0400000,1216.1000000,1279379
RTSI,1,20190322,170400,1216.1000000,1216.1500000,1214.7100000,1214.7100000,2291424
RTSI,1,20190322,170500,1214.5700000,1214.8700000,1214.5000000,1214.7500000,1021307
RTSI,1,20190322,170600,1214.6700000,1214.6700000,1214.2600000,1214.4400000,2709144
RTSI,1,20190322,170700,1214.5000000,1214.8900000,1214.4700000,1214.8300000,1408289
RTSI,1,20190322,170800,1214.8500000,1215.3500000,1214.7500000,1215.3500000,964609
RTSI,1,20190322,170900,1215.3500000,1215.8700000,1215.3500000,1215.8600000,1131945
RTSI,1,20190322,171000,1215.8500000,1216.1800000,1215.3400000,1215.4000000,1293851
RTSI,1,20190322,171100,1215.3900000,1215.4400000,1214.7900000,1214.9000000,570296
RTSI,1,20190322,171200,1214.8900000,1215.0100000,1214.4800000,1214.6800000,1011190
RTSI,1,20190322,171300,1214.7900000,1215.1600000,1214.5000000,1215.1400000,1211439
RTSI,1,20190322,171400,1215.1500000,1215.2400000,1214.9700000,1215.1700000,884183
RTSI,1,20190322,171500,1215.2000000,1215.2000000,1214.4600000,1214.4600000,1252366
RTSI,1,20190322,171600,1214.3800000,1214.7200000,1214.3800000,1214.6300000,1183560
RTSI,1,20190322,171700,1214.6300000,1214.6400000,1214.0400000,1214.5800000,1689023
RTSI,1,20190322,171800,1214.6700000,1215.1100000,1214.6700000,1215.1100000,1018321
RTSI,1,20190322,171900,1215.1200000,1215.6300000,1214.9300000,1215.6300000,717978
RTSI,1,20190322,172000,1215.6600000,1215.9800000,1215.6600000,1215.9700000,798145
RTSI,1,20190322,172100,1215.9800000,1215.9800000,1215.7800000,1215.8300000,929581
RTSI,1,20190322,172200,1215.8000000,1216.0000000,1215.7900000,1215.8800000,737834
RTSI,1,20190322,172300,1215.9000000,1215.9000000,1215.5900000,1215.8600000,653873
RTSI,1,20190322,172400,1215.8700000,1216.0600000,1215.3100000,1215.4200000,1327326
RTSI,1,20190322,172500,1215.4100000,1215.6100000,1215.3800000,1215.5500000,616023
RTSI,1,20190322,172600,1215.5600000,1215.6000000,1215.2400000,1215.3600000,486967
RTSI,1,20190322,172700,1215.3500000,1215.4000000,1214.8000000,1214.8500000,525877
RTSI,1,20190322,172800,1214.9000000,1214.9000000,1213.6800000,1213.6900000,1975179
RTSI,1,20190322,172900,1213.6700000,1213.8400000,1213.6100000,1213.8300000,649577
RTSI,1,20190322,173000,1213.8400000,1213.8500000,1213.2300000,1213.2400000,1598116
RTSI,1,20190322,173100,1213.2600000,1213.8400000,1213.2600000,1213.8200000,671782
RTSI,1,20190322,173200,1213.8200000,1213.9500000,1212.5300000,1212.6000000,2116261
RTSI,1,20190322,173300,1212.6000000,1212.8100000,1212.4100000,1212.4100000,641437
RTSI,1,20190322,173400,1212.4100000,1213.1800000,1212.3200000,1213.1700000,867753
RTSI,1,20190322,173500,1213.1800000,1213.3800000,1213.1000000,1213.3700000,743468
RTSI,1,20190322,173600,1213.3800000,1213.5300000,1213.2200000,1213.2700000,566631
RTSI,1,20190322,173700,1213.2700000,1213.9900000,1213.2400000,1213.9900000,938562
RTSI,1,20190322,173800,1214.0000000,1214.2000000,1213.8500000,1213.9400000,1130063
RTSI,1,20190322,173900,1213.9400000,1214.2000000,1213.8900000,1214.0100000,543347
RTSI,1,20190322,174000,1214.0100000,1214.0600000,1213.6400000,1213.6700000,849540
RTSI,1,20190322,174100,1213.6700000,1213.6700000,1213.1300000,1213.3800000,1365209
RTSI,1,20190322,174200,1213.3800000,1213.5200000,1213.2400000,1213.2400000,1003165
RTSI,1,20190322,174300,1213.2700000,1213.2700000,1212.5600000,1212.5600000,2329339
RTSI,1,20190322,174400,1212.6100000,1212.8500000,1212.5400000,1212.7900000,1257077
RTSI,1,20190322,174500,1212.7600000,1213.0200000,1212.7400000,1212.9800000,1965425
RTSI,1,20190322,174600,1212.9800000,1213.0600000,1212.4400000,1212.4400000,2022337
RTSI,1,20190322,174700,1212.5600000,1212.5600000,1210.8700000,1210.8900000,2659337
RTSI,1,20190322,174800,1210.8800000,1211.1800000,1210.7300000,1211.0800000,1393756
RTSI,1,20190322,174900,1211.1100000,1211.1200000,1210.8700000,1211.0700000,1699725
RTSI,1,20190322,175000,1211.0800000,1211.2700000,1210.8000000,1211.2700000,1529470
RTSI,1,20190322,175100,1211.2600000,1211.5100000,1211.1000000,1211.5100000,1440666
RTSI,1,20190322,175200,1211.5400000,1211.7900000,1211.1600000,1211.3000000,1303031
RTSI,1,20190322,175300,1211.3000000,1211.7300000,1211.2100000,1211.6700000,1724108
RTSI,1,20190322,175400,1211.6800000,1211.9200000,1211.4600000,1211.6000000,1840816
RTSI,1,20190322,175500,1211.6400000,1211.6700000,1211.3400000,1211.5500000,976144
RTSI,1,20190322,175600,1211.5500000,1212.1100000,1211.5400000,1211.9900000,1330396
RTSI,1,20190322,175700,1212.0500000,1212.0500000,1211.5500000,1211.6700000,771282
RTSI,1,20190322,175800,1211.6800000,1211.8100000,1211.0400000,1211.0500000,2226145
RTSI,1,20190322,175900,1211.0500000,1211.1000000,1210.1800000,1210.2500000,2296586
RTSI,1,20190322,180000,1210.2600000,1210.2700000,1209.3200000,1209.4800000,1928864
RTSI,1,20190322,180100,1209.4700000,1209.7500000,1209.1400000,1209.6100000,4331289
RTSI,1,20190322,180200,1209.6100000,1210.2900000,1209.6100000,1210.2900000,818337
RTSI,1,20190322,180300,1210.2400000,1210.7700000,1210.2200000,1210.7700000,1079569
RTSI,1,20190322,180400,1210.7800000,1210.9200000,1210.6300000,1210.6700000,1821158
RTSI,1,20190322,180500,1210.7000000,1211.0700000,1210.6000000,1210.8300000,1022396
RTSI,1,20190322,180600,1210.8200000,1210.8200000,1209.8500000,1210.2800000,2066560
RTSI,1,20190322,180700,1210.2500000,1210.3300000,1210.0400000,1210.2400000,986831
RTSI,1,20190322,180800,1210.1800000,1210.4800000,1210.0400000,1210.4200000,1195602
RTSI,1,20190322,180900,1210.3800000,1210.6600000,1210.3400000,1210.6000000,1118822
RTSI,1,20190322,181000,1210.6000000,1210.9500000,1210.6000000,1210.9400000,792250
RTSI,1,20190322,181100,1210.9900000,1211.2100000,1210.8400000,1211.1400000,896310
RTSI,1,20190322,181200,1211.1500000,1211.2700000,1211.1000000,1211.2000000,1194534
RTSI,1,20190322,181300,1211.2000000,1211.4900000,1211.1700000,1211.4600000,1061292
RTSI,1,20190322,181400,1211.4700000,1212.3400000,1211.4700000,1212.3400000,1289708
RTSI,1,20190322,181500,1212.3600000,1212.5000000,1212.0900000,1212.3500000,1053761
RTSI,1,20190322,181600,1212.3400000,1212.3500000,1211.9600000,1212.0600000,730140
RTSI,1,20190322,181700,1212.0500000,1212.0500000,1211.0500000,1211.1200000,1530277
RTSI,1,20190322,181800,1211.1200000,1211.4800000,1211.0900000,1211.4600000,1180473
RTSI,1,20190322,181900,1211.4400000,1211.8300000,1211.3100000,1211.8300000,798405
RTSI,1,20190322,182000,1211.8500000,1212.4300000,1211.8500000,1212.2100000,834702
RTSI,1,20190322,182100,1212.1300000,1212.4400000,1211.7200000,1211.7200000,1368452
RTSI,1,20190322,182200,1211.7200000,1211.8200000,1211.4900000,1211.4900000,837340
RTSI,1,20190322,182300,1211.4900000,1211.6000000,1211.3400000,1211.4800000,849199
RTSI,1,20190322,182400,1211.4900000,1211.8200000,1211.4200000,1211.8200000,731322
RTSI,1,20190322,182500,1211.7800000,1212.2700000,1211.6400000,1212.2600000,1187309
RTSI,1,20190322,182600,1212.2600000,1212.3500000,1211.9900000,1212.0200000,1369160
RTSI,1,20190322,182700,1212.0000000,1212.1800000,1211.8600000,1212.1200000,1701209
RTSI,1,20190322,182800,1212.0700000,1212.1000000,1211.2300000,1211.3500000,2249614
RTSI,1,20190322,182900,1211.3500000,1211.6500000,1211.3300000,1211.6500000,1760374
RTSI,1,20190322,183000,1211.6300000,1211.8700000,1211.4300000,1211.8000000,1163965
RTSI,1,20190322,183100,1211.7000000,1211.7900000,1211.2100000,1211.2700000,1823580
RTSI,1,20190322,183200,1211.2600000,1211.7700000,1211.2100000,1211.7500000,1211283
RTSI,1,20190322,183300,1211.7400000,1211.8500000,1211.6800000,1211.7500000,1265125
RTSI,1,20190322,183400,1211.7500000,1211.9400000,1211.4200000,1211.4300000,2376439
RTSI,1,20190322,183500,1211.4200000,1211.4600000,1211.2900000,1211.3700000,1594993
RTSI,1,20190322,183600,1211.3700000,1211.5800000,1211.3200000,1211.5800000,1599325
RTSI,1,20190322,183700,1211.5700000,1212.1200000,1211.5700000,1212.0600000,1988573
RTSI,1,20190322,183800,1212.1000000,1212.3100000,1211.9000000,1211.9500000,2061665
RTSI,1,20190322,183900,1212.0200000,1212.0600000,1211.2900000,1211.5600000,2647697
RTSI,1,20190322,184000,1211.5600000,1211.6500000,1211.2200000,1211.3300000,3407786
RTSI,1,20190322,184100,1211.3300000,1211.3300000,1211.3300000,1211.3300000,0
RTSI,1,20190322,185100,1213.4000000,1213.4000000,1213.4000000,1213.4000000,29575044
