<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,1,20170324,150800,1125.3900000,1125.6900000,1125.3900000,1125.6900000,614009
RTSI,1,20170324,150900,1125.6900000,1127.0800000,1125.5700000,1126.8000000,1446224
RTSI,1,20170324,151000,1126.8200000,1127.0000000,1126.5300000,1126.5600000,211636
RTSI,1,20170324,151100,1126.5400000,1126.6600000,1126.1600000,1126.1600000,337777
RTSI,1,20170324,151200,1126.1600000,1126.5400000,1126.1600000,1126.4300000,512419
RTSI,1,20170324,151300,1126.4500000,1126.4500000,1126.1400000,1126.3300000,429450
RTSI,1,20170324,151400,1126.4500000,1126.8900000,1126.3400000,1126.8900000,514599
RTSI,1,20170324,151500,1126.9000000,1127.1400000,1126.8600000,1127.1200000,277580
RTSI,1,20170324,151600,1127.1200000,1127.6700000,1127.0900000,1127.6000000,763926
RTSI,1,20170324,151700,1127.5900000,1127.9100000,1127.5200000,1127.6500000,553093
RTSI,1,20170324,151800,1127.5700000,1127.8300000,1127.5200000,1127.7600000,675433
RTSI,1,20170324,151900,1127.7600000,1128.1200000,1127.7500000,1127.8400000,477787
RTSI,1,20170324,152000,1127.8700000,1127.8900000,1127.1900000,1127.1900000,911434
RTSI,1,20170324,152100,1127.1600000,1127.1600000,1126.5000000,1126.5500000,519399
RTSI,1,20170324,152200,1126.5500000,1127.0400000,1126.5300000,1126.9800000,384799
RTSI,1,20170324,152300,1126.9500000,1127.0800000,1126.5500000,1126.6600000,454952
RTSI,1,20170324,152400,1126.7300000,1126.7500000,1126.1800000,1126.2700000,432777
RTSI,1,20170324,152500,1126.1800000,1126.2800000,1126.0300000,1126.2600000,344820
RTSI,1,20170324,152600,1126.2700000,1126.8600000,1126.2400000,1126.8400000,1072792
RTSI,1,20170324,152700,1126.8300000,1126.8300000,1126.3100000,1126.3400000,275726
RTSI,1,20170324,152800,1126.3000000,1126.4200000,1126.1000000,1126.4100000,278288
RTSI,1,20170324,152900,1126.4100000,1126.4800000,1126.3500000,1126.4400000,225179
RTSI,1,20170324,153000,1126.4500000,1126.5900000,1126.4100000,1126.5800000,248403
RTSI,1,20170324,153100,1126.5700000,1126.6800000,1126.2800000,1126.3500000,601566
RTSI,1,20170324,153200,1126.3500000,1126.4600000,1126.3000000,1126.4500000,538047
RTSI,1,20170324,153300,1126.4500000,1126.4500000,1126.0900000,1126.1300000,215988
RTSI,1,20170324,153400,1126.0800000,1126.1500000,1125.9500000,1126.1200000,392365
RTSI,1,20170324,153500,1126.0800000,1126.4400000,1126.0700000,1126.4300000,325918
RTSI,1,20170324,153600,1126.4400000,1126.5200000,1126.3800000,1126.4500000,240342
RTSI,1,20170324,153700,1126.4500000,1126.5100000,1126.2900000,1126.3500000,233397
RTSI,1,20170324,153800,1126.3100000,1126.3300000,1125.6800000,1125.7500000,236995
RTSI,1,20170324,153900,1125.7300000,1125.9300000,1125.7200000,1125.8400000,299208
RTSI,1,20170324,154000,1125.8400000,1126.0400000,1125.8400000,1125.9600000,823677
RTSI,1,20170324,154100,1125.9000000,1125.9600000,1125.7500000,1125.7600000,372709
RTSI,1,20170324,154200,1125.7600000,1125.7600000,1125.5600000,1125.5600000,257485
RTSI,1,20170324,154300,1125.5600000,1125.9700000,1125.5600000,1125.9500000,362688
RTSI,1,20170324,154400,1125.9500000,1126.0000000,1125.6900000,1125.6900000,343727
RTSI,1,20170324,154500,1125.6900000,1125.7500000,1125.4400000,1125.5100000,436326
RTSI,1,20170324,154600,1125.5100000,1125.5100000,1125.2000000,1125.2300000,221436
RTSI,1,20170324,154700,1125.2300000,1126.3000000,1125.0900000,1126.3000000,859231
RTSI,1,20170324,154800,1126.3100000,1126.3100000,1125.5400000,1125.5400000,488640
RTSI,1,20170324,154900,1125.5400000,1125.5600000,1125.4200000,1125.4600000,368200
RTSI,1,20170324,155000,1125.4600000,1125.4600000,1125.2300000,1125.2900000,289163
RTSI,1,20170324,155100,1125.2900000,1125.3200000,1124.7800000,1124.7800000,665161
RTSI,1,20170324,155200,1124.7700000,1124.9100000,1124.5600000,1124.9100000,514594
RTSI,1,20170324,155300,1124.9100000,1125.1100000,1124.8100000,1125.0800000,636931
RTSI,1,20170324,155400,1125.0800000,1125.2300000,1125.0300000,1125.2300000,339223
RTSI,1,20170324,155500,1125.1800000,1125.1800000,1124.9200000,1125.0500000,328948
RTSI,1,20170324,155600,1125.0400000,1125.0800000,1124.9000000,1125.0000000,484222
RTSI,1,20170324,155700,1125.0200000,1125.2300000,1125.0200000,1125.0500000,257192
RTSI,1,20170324,155800,1125.0400000,1125.1600000,1125.0400000,1125.0800000,328654
RTSI,1,20170324,155900,1125.0900000,1126.0200000,1125.0700000,1125.8300000,548736
RTSI,1,20170324,160000,1125.8000000,1126.3600000,1125.7700000,1126.2600000,513423
RTSI,1,20170324,160100,1126.2600000,1126.2700000,1125.9100000,1125.9300000,321802
RTSI,1,20170324,160200,1125.9300000,1126.2000000,1125.9100000,1126.2000000,318212
RTSI,1,20170324,160300,1126.1700000,1126.3900000,1126.1600000,1126.2500000,481583
RTSI,1,20170324,160400,1126.2700000,1127.3400000,1126.2700000,1127.3100000,2283278
RTSI,1,20170324,160500,1127.2900000,1127.3300000,1126.6900000,1127.2900000,1878836
RTSI,1,20170324,160600,1127.3000000,1129.0000000,1127.2900000,1128.6900000,7751434
RTSI,1,20170324,160700,1128.6800000,1128.9700000,1128.2700000,1128.2700000,2381270
RTSI,1,20170324,160800,1128.3200000,1128.5100000,1128.2000000,1128.3900000,1401971
RTSI,1,20170324,160900,1128.4100000,1128.8500000,1128.3700000,1128.8400000,1190891
RTSI,1,20170324,161000,1128.8400000,1129.3400000,1128.8300000,1129.1100000,1235466
RTSI,1,20170324,161100,1129.0600000,1129.2400000,1128.5700000,1128.6200000,476488
RTSI,1,20170324,161200,1128.6400000,1128.6900000,1128.3400000,1128.3400000,480247
RTSI,1,20170324,161300,1128.3600000,1128.4800000,1128.1200000,1128.4800000,500349
RTSI,1,20170324,161400,1128.4800000,1128.8500000,1128.4500000,1128.7100000,686784
RTSI,1,20170324,161500,1128.7100000,1129.3100000,1128.4400000,1128.8500000,1346148
RTSI,1,20170324,161600,1128.9100000,1129.1400000,1128.8700000,1128.9300000,775443
RTSI,1,20170324,161700,1128.9500000,1129.2300000,1128.7200000,1129.2200000,1615554
RTSI,1,20170324,161800,1129.2200000,1129.6600000,1129.1700000,1129.3700000,1249211
RTSI,1,20170324,161900,1129.3400000,1129.3400000,1128.7200000,1128.7800000,606246
RTSI,1,20170324,162000,1128.7800000,1129.1000000,1128.6500000,1129.1000000,769151
RTSI,1,20170324,162100,1129.1200000,1129.3800000,1129.0900000,1129.2800000,526560
RTSI,1,20170324,162200,1129.3000000,1129.3000000,1128.9200000,1128.9200000,489116
RTSI,1,20170324,162300,1128.9100000,1128.9600000,1128.3800000,1128.5000000,842547
RTSI,1,20170324,162400,1128.5200000,1129.3000000,1128.5200000,1129.2600000,964550
RTSI,1,20170324,162500,1129.2700000,1129.5100000,1129.2700000,1129.4300000,714054
RTSI,1,20170324,162600,1129.4400000,1129.4400000,1129.1700000,1129.3100000,605544
RTSI,1,20170324,162700,1129.4000000,1129.5100000,1129.2300000,1129.2500000,822542
RTSI,1,20170324,162800,1129.2300000,1129.2300000,1128.9000000,1129.0000000,1030925
RTSI,1,20170324,162900,1128.9800000,1128.9800000,1128.7400000,1128.7500000,427294
RTSI,1,20170324,163000,1128.7600000,1129.1700000,1128.6800000,1129.1400000,950445
RTSI,1,20170324,163100,1129.1400000,1129.5200000,1129.1000000,1129.5200000,646862
RTSI,1,20170324,163200,1129.5000000,1129.5000000,1129.2800000,1129.3200000,924250
RTSI,1,20170324,163300,1129.3300000,1129.4300000,1129.2600000,1129.3200000,1001816
RTSI,1,20170324,163400,1129.3300000,1130.6100000,1129.3300000,1130.3700000,1557202
RTSI,1,20170324,163500,1130.3700000,1130.3800000,1130.0200000,1130.0200000,262612
RTSI,1,20170324,163600,1130.0200000,1130.0300000,1129.5700000,1129.7700000,706396
RTSI,1,20170324,163700,1129.7600000,1130.0200000,1129.7600000,1130.0200000,576200
RTSI,1,20170324,163800,1130.0200000,1130.4200000,1130.0200000,1130.1000000,742330
RTSI,1,20170324,163900,1130.1200000,1130.3700000,1130.0100000,1130.0100000,1279614
RTSI,1,20170324,164000,1129.9800000,1129.9900000,1129.6500000,1129.7600000,714507
RTSI,1,20170324,164100,1129.8100000,1130.0600000,1129.7300000,1129.8400000,880795
RTSI,1,20170324,164200,1129.8600000,1129.9100000,1129.6700000,1129.8000000,904022
RTSI,1,20170324,164300,1129.8200000,1129.8400000,1129.4000000,1129.4800000,436730
RTSI,1,20170324,164400,1129.4800000,1129.5700000,1129.2800000,1129.5000000,517176
RTSI,1,20170324,164500,1129.5100000,1131.2000000,1129.4600000,1130.8700000,2663874
RTSI,1,20170324,164600,1130.8700000,1131.1400000,1130.4600000,1130.7500000,1509188
RTSI,1,20170324,164700,1130.7700000,1131.4500000,1130.7700000,1131.2500000,467674
RTSI,1,20170324,164800,1131.2500000,1131.3800000,1130.5600000,1130.5600000,365556
RTSI,1,20170324,164900,1130.5700000,1131.0500000,1130.3900000,1130.9900000,542828
RTSI,1,20170324,165000,1130.9900000,1131.0200000,1130.7800000,1131.0200000,529225
RTSI,1,20170324,165100,1131.0200000,1131.1800000,1130.4500000,1130.4500000,380944
RTSI,1,20170324,165200,1130.4400000,1130.4900000,1130.2500000,1130.2500000,429585
RTSI,1,20170324,165300,1130.2400000,1130.3900000,1130.1600000,1130.2700000,637255
RTSI,1,20170324,165400,1130.2700000,1130.7600000,1129.8000000,1129.8300000,2369772
RTSI,1,20170324,165500,1129.8500000,1130.0100000,1129.5400000,1129.6900000,1214752
RTSI,1,20170324,165600,1129.7000000,1129.7000000,1129.2800000,1129.2800000,497552
RTSI,1,20170324,165700,1129.3000000,1129.3100000,1128.7600000,1128.7600000,435699
RTSI,1,20170324,165800,1128.7100000,1128.7300000,1128.2200000,1128.2200000,453553
RTSI,1,20170324,165900,1128.2100000,1128.2100000,1127.4400000,1127.6100000,966245
RTSI,1,20170324,170000,1127.6200000,1127.6800000,1127.0900000,1127.2100000,1776315
RTSI,1,20170324,170100,1127.0900000,1127.2500000,1126.9600000,1127.0100000,1603151
RTSI,1,20170324,170200,1127.0700000,1127.2500000,1126.9500000,1127.1400000,379465
RTSI,1,20170324,170300,1127.1300000,1127.4700000,1127.0600000,1127.4100000,556431
RTSI,1,20170324,170400,1127.5200000,1127.9000000,1127.5200000,1127.7900000,440676
RTSI,1,20170324,170500,1127.8600000,1127.8900000,1127.3900000,1127.4400000,290015
RTSI,1,20170324,170600,1127.4300000,1127.5500000,1126.9600000,1126.9800000,699323
RTSI,1,20170324,170700,1127.0000000,1127.4500000,1126.8900000,1127.2500000,415169
RTSI,1,20170324,170800,1127.2600000,1127.3600000,1126.7400000,1126.8700000,490391
RTSI,1,20170324,170900,1126.9500000,1127.3600000,1126.9500000,1127.2400000,205021
RTSI,1,20170324,171000,1127.2400000,1127.2800000,1127.0200000,1127.0600000,181861
RTSI,1,20170324,171100,1127.0600000,1127.2400000,1127.0500000,1127.0800000,287536
RTSI,1,20170324,171200,1127.0700000,1127.1100000,1126.8900000,1126.9900000,757581
RTSI,1,20170324,171300,1126.9600000,1127.3100000,1126.9600000,1127.1400000,359204
RTSI,1,20170324,171400,1127.1600000,1127.6500000,1127.1600000,1127.4800000,313870
RTSI,1,20170324,171500,1127.4800000,1128.0000000,1127.4700000,1127.9500000,353364
RTSI,1,20170324,171600,1127.9900000,1128.0400000,1127.8500000,1127.9300000,298994
RTSI,1,20170324,171700,1127.9400000,1128.0300000,1127.7700000,1127.7700000,275198
RTSI,1,20170324,171800,1127.7600000,1127.7800000,1127.6300000,1127.6800000,252872
RTSI,1,20170324,171900,1127.6900000,1127.8300000,1127.6400000,1127.7400000,124637
RTSI,1,20170324,172000,1127.7300000,1127.8100000,1127.3800000,1127.3800000,414451
RTSI,1,20170324,172100,1127.3200000,1127.5300000,1126.4500000,1126.4500000,1365671
RTSI,1,20170324,172200,1126.4600000,1126.5100000,1125.8000000,1126.2200000,726512
RTSI,1,20170324,172300,1126.2300000,1126.2300000,1125.7800000,1125.7800000,118506
RTSI,1,20170324,172400,1125.7700000,1126.2300000,1125.7600000,1126.2300000,393361
RTSI,1,20170324,172500,1126.2100000,1126.2200000,1125.4900000,1125.5400000,785606
RTSI,1,20170324,172600,1125.4800000,1125.4800000,1125.0400000,1125.2000000,559687
RTSI,1,20170324,172700,1125.2000000,1125.2400000,1124.9300000,1125.0200000,353469
RTSI,1,20170324,172800,1125.0400000,1125.6500000,1125.0200000,1125.6000000,775353
RTSI,1,20170324,172900,1125.6000000,1126.0000000,1125.6000000,1125.9700000,579102
RTSI,1,20170324,173000,1126.0000000,1126.0600000,1125.9100000,1126.0600000,295922
RTSI,1,20170324,173100,1126.0500000,1126.0500000,1125.5900000,1125.5900000,472431
RTSI,1,20170324,173200,1125.6100000,1126.0400000,1125.5700000,1126.0200000,726922
RTSI,1,20170324,173300,1126.0500000,1126.3100000,1126.0400000,1126.1600000,588739
RTSI,1,20170324,173400,1126.1600000,1126.2200000,1125.9300000,1126.1500000,287300
RTSI,1,20170324,173500,1126.1500000,1126.3400000,1126.1200000,1126.3400000,385260
RTSI,1,20170324,173600,1126.3400000,1126.3400000,1125.6500000,1125.6500000,396555
RTSI,1,20170324,173700,1125.6500000,1125.8400000,1125.5600000,1125.7000000,1047687
RTSI,1,20170324,173800,1125.6900000,1125.9300000,1125.6900000,1125.7600000,962962
RTSI,1,20170324,173900,1125.8400000,1125.9800000,1125.7100000,1125.7100000,534699
RTSI,1,20170324,174000,1125.7200000,1125.7200000,1125.4800000,1125.6100000,336113
RTSI,1,20170324,174100,1125.6200000,1125.7000000,1125.5200000,1125.5200000,291012
RTSI,1,20170324,174200,1125.5400000,1126.1700000,1125.5300000,1126.1700000,580637
RTSI,1,20170324,174300,1126.1700000,1126.4600000,1126.1700000,1126.4400000,650861
RTSI,1,20170324,174400,1126.4500000,1126.4500000,1126.2400000,1126.2400000,303261
RTSI,1,20170324,174500,1126.2400000,1126.4400000,1126.1800000,1126.2000000,584185
RTSI,1,20170324,174600,1126.2100000,1126.4600000,1126.1600000,1126.3800000,391626
RTSI,1,20170324,174700,1126.3700000,1126.4400000,1126.2100000,1126.2100000,282705
RTSI,1,20170324,174800,1126.2200000,1126.3400000,1126.1000000,1126.2400000,336061
RTSI,1,20170324,174900,1126.3000000,1126.6400000,1126.2300000,1126.6400000,625375
RTSI,1,20170324,175000,1126.6600000,1126.8400000,1126.5500000,1126.5500000,387051
RTSI,1,20170324,175100,1126.5400000,1126.5400000,1125.7100000,1125.8000000,716676
RTSI,1,20170324,175200,1125.7900000,1125.7900000,1125.3900000,1125.4900000,296240
RTSI,1,20170324,175300,1125.5200000,1125.6800000,1125.4100000,1125.6100000,491532
RTSI,1,20170324,175400,1125.6100000,1126.2500000,1125.5600000,1126.2500000,428146
RTSI,1,20170324,175500,1126.2800000,1126.4500000,1126.1600000,1126.3700000,437315
RTSI,1,20170324,175600,1126.3400000,1126.6900000,1126.3300000,1126.4800000,690391
RTSI,1,20170324,175700,1126.4800000,1126.9900000,1126.3900000,1126.9900000,481227
RTSI,1,20170324,175800,1126.9900000,1127.2800000,1126.8900000,1127.0200000,1287852
RTSI,1,20170324,175900,1127.0300000,1127.1500000,1126.7100000,1126.7500000,618521
RTSI,1,20170324,180000,1126.7400000,1126.8800000,1126.3200000,1126.3200000,512753
RTSI,1,20170324,180100,1126.3900000,1126.4000000,1125.8400000,1125.8400000,1433483
RTSI,1,20170324,180200,1125.8900000,1125.8900000,1125.5500000,1125.5800000,512732
RTSI,1,20170324,180300,1125.5800000,1125.7200000,1125.5000000,1125.5000000,545980
RTSI,1,20170324,180400,1125.5100000,1125.7500000,1125.4900000,1125.6900000,481860
RTSI,1,20170324,180500,1125.7100000,1125.7400000,1125.5100000,1125.6200000,1091487
RTSI,1,20170324,180600,1125.6700000,1125.6800000,1124.7400000,1124.8400000,1886025
RTSI,1,20170324,180700,1124.8200000,1125.0300000,1124.4900000,1124.5900000,1351333
RTSI,1,20170324,180800,1124.6000000,1124.6600000,1123.9000000,1123.9000000,1586290
RTSI,1,20170324,180900,1123.7800000,1123.7800000,1123.2300000,1123.3800000,1452986
RTSI,1,20170324,181000,1123.3900000,1123.7000000,1123.3200000,1123.6300000,984602
RTSI,1,20170324,181100,1123.6300000,1123.6400000,1122.8000000,1122.8100000,1518098
RTSI,1,20170324,181200,1122.8300000,1123.7000000,1122.8300000,1123.6400000,958864
RTSI,1,20170324,181300,1123.6900000,1123.8400000,1123.5600000,1123.8100000,509323
RTSI,1,20170324,181400,1123.8200000,1124.0000000,1123.7800000,1123.8300000,430006
RTSI,1,20170324,181500,1123.9500000,1124.1700000,1123.8300000,1124.1300000,676474
RTSI,1,20170324,181600,1124.1800000,1124.3700000,1124.0400000,1124.3700000,1105458
RTSI,1,20170324,181700,1124.3800000,1124.7200000,1124.3800000,1124.6800000,790841
RTSI,1,20170324,181800,1124.6400000,1124.7000000,1124.3900000,1124.4600000,821684
RTSI,1,20170324,181900,1124.4800000,1124.6900000,1124.3300000,1124.6300000,1006966
RTSI,1,20170324,182000,1124.6700000,1124.6900000,1124.5700000,1124.6000000,442737
RTSI,1,20170324,182100,1124.6700000,1124.6700000,1124.0800000,1124.0800000,810820
RTSI,1,20170324,182200,1124.0900000,1124.2200000,1123.8300000,1123.8300000,1101601
RTSI,1,20170324,182300,1123.5700000,1123.7700000,1123.1900000,1123.2100000,1754405
RTSI,1,20170324,182400,1123.2000000,1123.4900000,1123.1300000,1123.1800000,650422
RTSI,1,20170324,182500,1123.1100000,1123.1700000,1122.5500000,1122.5500000,772211
RTSI,1,20170324,182600,1122.1800000,1122.3200000,1121.7800000,1121.9700000,1279398
RTSI,1,20170324,182700,1122.0000000,1122.3900000,1121.7000000,1122.3100000,922865
RTSI,1,20170324,182800,1122.2900000,1122.9200000,1122.2900000,1122.8800000,780064
RTSI,1,20170324,182900,1122.8800000,1123.3000000,1122.8400000,1123.2400000,1068206
RTSI,1,20170324,183000,1123.2500000,1123.3300000,1122.8900000,1122.9600000,1302189
RTSI,1,20170324,183100,1122.9500000,1123.0300000,1122.5700000,1123.0200000,1274657
RTSI,1,20170324,183200,1123.0200000,1123.6500000,1122.8600000,1123.5300000,995600
RTSI,1,20170324,183300,1123.5700000,1123.9200000,1123.3300000,1123.9200000,1009237
RTSI,1,20170324,183400,1123.9500000,1124.6600000,1123.9500000,1124.4900000,943178
RTSI,1,20170324,183500,1124.4400000,1124.9500000,1124.4300000,1124.9000000,1383916
RTSI,1,20170324,183600,1124.9000000,1125.4400000,1124.9000000,1125.4100000,1812963
RTSI,1,20170324,183700,1125.3900000,1126.1700000,1125.3900000,1126.1500000,1617362
RTSI,1,20170324,183800,1126.1500000,1126.3300000,1125.8400000,1125.9400000,1313852
RTSI,1,20170324,183900,1125.9400000,1126.0300000,1125.5600000,1125.6000000,1680183
RTSI,1,20170324,184000,1125.5300000,1125.8900000,1124.8400000,1125.5500000,6642404
RTSI,1,20170324,184100,1125.5500000,1125.5500000,1125.5500000,1125.5500000,0
RTSI,1,20170324,185100,1124.6600000,1124.6600000,1124.6600000,1124.6600000,6429933
