<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTSI,1,20161216,150600,1144.6200000,1144.6800000,1144.3300000,1144.4200000,779384
RTSI,1,20161216,150700,1144.4300000,1145.1200000,1144.2400000,1144.9600000,848175
RTSI,1,20161216,150800,1144.9700000,1145.4500000,1144.5700000,1144.5700000,528918
RTSI,1,20161216,150900,1144.5500000,1144.6300000,1144.0200000,1144.1200000,1051786
RTSI,1,20161216,151000,1144.1200000,1144.4400000,1144.0300000,1144.2300000,791679
RTSI,1,20161216,151100,1144.2200000,1145.3100000,1144.1600000,1145.3100000,1866154
RTSI,1,20161216,151200,1145.3600000,1145.5200000,1145.0700000,1145.1000000,536037
RTSI,1,20161216,151300,1145.1200000,1145.1200000,1144.7800000,1144.8400000,164204
RTSI,1,20161216,151400,1144.8400000,1144.9900000,1144.7200000,1144.9600000,476004
RTSI,1,20161216,151500,1144.9500000,1145.0000000,1144.8700000,1144.9900000,986697
RTSI,1,20161216,151600,1145.0200000,1145.0300000,1144.5900000,1144.6800000,637007
RTSI,1,20161216,151700,1144.6100000,1144.6100000,1144.1100000,1144.4700000,670076
RTSI,1,20161216,151800,1144.3900000,1145.0300000,1144.3300000,1144.9600000,1179152
RTSI,1,20161216,151900,1144.9800000,1144.9800000,1144.1800000,1144.1800000,333669
RTSI,1,20161216,152000,1144.1500000,1144.5700000,1144.0200000,1144.5400000,564176
RTSI,1,20161216,152100,1144.5500000,1144.6900000,1144.2000000,1144.4000000,1246651
RTSI,1,20161216,152200,1144.3700000,1144.4100000,1144.0000000,1144.0000000,514462
RTSI,1,20161216,152300,1144.0200000,1144.1500000,1143.7300000,1144.0100000,440682
RTSI,1,20161216,152400,1143.9400000,1144.1600000,1143.9200000,1144.1600000,657517
RTSI,1,20161216,152500,1144.1600000,1144.1800000,1143.6200000,1143.7000000,1346010
RTSI,1,20161216,152600,1143.7200000,1144.1000000,1143.5700000,1143.9400000,322642
RTSI,1,20161216,152700,1143.9300000,1143.9800000,1143.7400000,1143.8900000,286965
RTSI,1,20161216,152800,1143.8800000,1144.0300000,1143.6500000,1143.7300000,577094
RTSI,1,20161216,152900,1143.7000000,1143.8500000,1143.1000000,1143.1500000,811496
RTSI,1,20161216,153000,1143.1500000,1143.5600000,1143.0400000,1143.5500000,304244
RTSI,1,20161216,153100,1143.5400000,1143.6400000,1143.1300000,1143.1600000,239742
RTSI,1,20161216,153200,1143.1400000,1143.3500000,1142.5600000,1142.5800000,219055
RTSI,1,20161216,153300,1142.5600000,1142.7400000,1142.3800000,1142.7400000,394295
RTSI,1,20161216,153400,1142.7600000,1143.6800000,1142.7600000,1143.5300000,736561
RTSI,1,20161216,153500,1143.5200000,1143.6700000,1143.1800000,1143.4800000,703959
RTSI,1,20161216,153600,1143.4800000,1143.4800000,1142.9400000,1142.9400000,316837
RTSI,1,20161216,153700,1142.9700000,1142.9700000,1142.5900000,1142.6200000,258366
RTSI,1,20161216,153800,1142.6300000,1142.7200000,1142.5700000,1142.5700000,209147
RTSI,1,20161216,153900,1142.5600000,1142.6400000,1142.5200000,1142.6000000,272030
RTSI,1,20161216,154000,1142.5900000,1142.5900000,1142.1400000,1142.2700000,308316
RTSI,1,20161216,154100,1142.2800000,1142.9600000,1142.2800000,1142.9600000,526476
RTSI,1,20161216,154200,1142.9800000,1143.2200000,1142.9700000,1143.0600000,575631
RTSI,1,20161216,154300,1143.0400000,1143.3300000,1142.9000000,1143.0900000,514234
RTSI,1,20161216,154400,1143.1000000,1143.3000000,1143.0700000,1143.2200000,305759
RTSI,1,20161216,154500,1143.2100000,1143.2600000,1142.9300000,1143.2600000,163012
RTSI,1,20161216,154600,1143.2800000,1143.2800000,1142.4100000,1142.4700000,529567
RTSI,1,20161216,154700,1142.4800000,1142.5600000,1142.3200000,1142.3200000,279560
RTSI,1,20161216,154800,1142.3700000,1142.3700000,1142.0400000,1142.1200000,427310
RTSI,1,20161216,154900,1142.0800000,1142.1700000,1142.0200000,1142.0200000,308530
RTSI,1,20161216,155000,1142.0200000,1142.0200000,1141.8800000,1141.8800000,133862
RTSI,1,20161216,155100,1141.8700000,1141.8700000,1141.6300000,1141.6300000,327962
RTSI,1,20161216,155200,1141.6300000,1141.8200000,1141.6300000,1141.8200000,479664
RTSI,1,20161216,155300,1141.8200000,1142.4900000,1141.7800000,1142.4900000,885408
RTSI,1,20161216,155400,1142.5000000,1142.6800000,1142.4300000,1142.5400000,246501
RTSI,1,20161216,155500,1142.5400000,1142.7600000,1142.5400000,1142.7200000,733115
RTSI,1,20161216,155600,1142.7200000,1142.7200000,1142.5400000,1142.6000000,153201
RTSI,1,20161216,155700,1142.6000000,1142.6700000,1142.3500000,1142.6600000,621549
RTSI,1,20161216,155800,1142.6500000,1142.6500000,1142.3500000,1142.3600000,101477
RTSI,1,20161216,155900,1142.3100000,1142.3100000,1141.9400000,1141.9500000,237647
RTSI,1,20161216,160000,1141.9400000,1142.0900000,1141.7500000,1142.0300000,221366
RTSI,1,20161216,160100,1142.0200000,1143.0500000,1141.9400000,1143.0500000,2271005
RTSI,1,20161216,160200,1143.0700000,1144.1800000,1143.0700000,1143.8000000,1816551
RTSI,1,20161216,160300,1143.8000000,1143.8000000,1143.1100000,1143.4800000,1100435
RTSI,1,20161216,160400,1143.4700000,1143.4700000,1143.1300000,1143.2300000,420096
RTSI,1,20161216,160500,1143.2300000,1143.4800000,1143.1800000,1143.2500000,381051
RTSI,1,20161216,160600,1143.2400000,1143.6100000,1143.0900000,1143.5800000,349364
RTSI,1,20161216,160700,1143.5800000,1143.5800000,1143.3300000,1143.3800000,333622
RTSI,1,20161216,160800,1143.3800000,1143.4300000,1143.0300000,1143.0300000,381950
RTSI,1,20161216,160900,1143.0200000,1143.0900000,1142.6900000,1142.9500000,332223
RTSI,1,20161216,161000,1142.9500000,1142.9500000,1142.7000000,1142.9300000,325009
RTSI,1,20161216,161100,1142.8700000,1143.3700000,1142.8000000,1143.1600000,1486256
RTSI,1,20161216,161200,1143.1500000,1143.1500000,1142.9300000,1143.0300000,294468
RTSI,1,20161216,161300,1143.0400000,1143.0500000,1142.8100000,1142.8500000,638660
RTSI,1,20161216,161400,1142.8500000,1142.9500000,1142.6700000,1142.6900000,1106926
RTSI,1,20161216,161500,1142.6900000,1142.8100000,1142.4800000,1142.4800000,356473
RTSI,1,20161216,161600,1142.4300000,1142.4300000,1141.7700000,1141.9800000,714996
RTSI,1,20161216,161700,1142.0800000,1142.8400000,1141.9600000,1142.7800000,643599
RTSI,1,20161216,161800,1142.7900000,1142.8500000,1142.6500000,1142.7600000,447007
RTSI,1,20161216,161900,1142.6700000,1143.0500000,1142.6700000,1142.7800000,558195
RTSI,1,20161216,162000,1142.7700000,1142.9400000,1142.5000000,1142.5000000,264173
RTSI,1,20161216,162100,1142.4900000,1142.4900000,1142.0300000,1142.0700000,254489
RTSI,1,20161216,162200,1142.0100000,1142.0900000,1141.4500000,1141.4800000,556628
RTSI,1,20161216,162300,1141.4600000,1141.4600000,1141.0200000,1141.0200000,238519
RTSI,1,20161216,162400,1141.0200000,1141.3000000,1140.9300000,1141.3000000,442609
RTSI,1,20161216,162500,1141.2400000,1141.9100000,1141.2000000,1141.9100000,4163577
RTSI,1,20161216,162600,1142.0500000,1142.0500000,1141.5700000,1141.7200000,1438125
RTSI,1,20161216,162700,1141.7500000,1141.8300000,1141.5600000,1141.8100000,1248427
RTSI,1,20161216,162800,1141.8200000,1142.0200000,1141.8200000,1141.9600000,425915
RTSI,1,20161216,162900,1141.9600000,1141.9600000,1141.7100000,1141.7600000,612380
RTSI,1,20161216,163000,1141.7500000,1141.9100000,1141.7400000,1141.8200000,432547
RTSI,1,20161216,163100,1141.8200000,1142.1000000,1141.7300000,1142.1000000,415465
RTSI,1,20161216,163200,1142.1100000,1142.5000000,1142.0600000,1142.4000000,657220
RTSI,1,20161216,163300,1142.4000000,1142.4600000,1142.2200000,1142.3700000,616377
RTSI,1,20161216,163400,1142.3700000,1142.4800000,1142.3600000,1142.3700000,271543
RTSI,1,20161216,163500,1142.3600000,1142.8500000,1142.3600000,1142.8400000,515213
RTSI,1,20161216,163600,1142.8700000,1143.4900000,1142.8200000,1143.4300000,2215342
RTSI,1,20161216,163700,1143.4400000,1143.4900000,1143.0000000,1143.1100000,843650
RTSI,1,20161216,163800,1143.0900000,1143.2800000,1142.8800000,1143.2800000,705707
RTSI,1,20161216,163900,1143.2800000,1143.2800000,1142.9300000,1143.0400000,413541
RTSI,1,20161216,164000,1143.0400000,1143.0400000,1142.7600000,1142.9100000,988171
RTSI,1,20161216,164100,1142.9600000,1143.5800000,1142.9600000,1143.4800000,1016885
RTSI,1,20161216,164200,1143.4700000,1143.4700000,1142.9700000,1142.9700000,377920
RTSI,1,20161216,164300,1142.9900000,1143.2700000,1142.8700000,1143.2600000,718095
RTSI,1,20161216,164400,1143.2700000,1143.3900000,1143.0900000,1143.1600000,468841
RTSI,1,20161216,164500,1143.1700000,1143.6200000,1143.1000000,1143.4900000,689705
RTSI,1,20161216,164600,1143.4900000,1143.4900000,1143.0800000,1143.0800000,585461
RTSI,1,20161216,164700,1143.0800000,1144.1400000,1142.9900000,1144.1400000,1992853
RTSI,1,20161216,164800,1144.1300000,1145.0500000,1144.0300000,1144.8900000,1659976
RTSI,1,20161216,164900,1144.8100000,1145.2000000,1144.7900000,1144.7900000,1066015
RTSI,1,20161216,165000,1144.7500000,1144.7500000,1144.1700000,1144.2600000,427146
RTSI,1,20161216,165100,1144.2700000,1144.5000000,1144.1200000,1144.1500000,748021
RTSI,1,20161216,165200,1144.1700000,1144.3700000,1143.8700000,1143.8700000,792319
RTSI,1,20161216,165300,1143.8700000,1143.8700000,1143.5700000,1143.6200000,660744
RTSI,1,20161216,165400,1143.6200000,1144.1500000,1143.4900000,1144.1400000,672074
RTSI,1,20161216,165500,1144.1500000,1144.1500000,1143.6800000,1143.6800000,617454
RTSI,1,20161216,165600,1143.6200000,1143.8700000,1143.5600000,1143.8700000,724582
RTSI,1,20161216,165700,1143.8200000,1144.1600000,1143.7000000,1144.1600000,675604
RTSI,1,20161216,165800,1144.0700000,1144.7900000,1144.0700000,1144.7900000,955016
RTSI,1,20161216,165900,1144.7900000,1145.1800000,1144.6600000,1145.0500000,697939
RTSI,1,20161216,170000,1145.0500000,1145.1200000,1144.7700000,1144.7900000,1530551
RTSI,1,20161216,170100,1144.7800000,1144.7800000,1143.7700000,1143.7700000,1103581
RTSI,1,20161216,170200,1143.7700000,1143.8300000,1143.6500000,1143.6500000,474125
RTSI,1,20161216,170300,1143.6400000,1143.6600000,1143.3900000,1143.4700000,838676
RTSI,1,20161216,170400,1143.3900000,1143.4500000,1143.2400000,1143.2600000,1462130
RTSI,1,20161216,170500,1143.2100000,1143.3600000,1143.1300000,1143.2500000,617118
RTSI,1,20161216,170600,1143.2800000,1143.4000000,1143.2200000,1143.2700000,346222
RTSI,1,20161216,170700,1143.2900000,1143.3600000,1143.2200000,1143.3600000,814668
RTSI,1,20161216,170800,1143.4000000,1144.2900000,1143.3800000,1144.2900000,1699174
RTSI,1,20161216,170900,1144.2900000,1144.5500000,1144.2900000,1144.4000000,765160
RTSI,1,20161216,171000,1144.4100000,1144.4100000,1144.0500000,1144.0800000,884277
RTSI,1,20161216,171100,1144.0900000,1144.3000000,1144.0600000,1144.1100000,612621
RTSI,1,20161216,171200,1144.0800000,1144.0900000,1143.8300000,1143.8300000,814367
RTSI,1,20161216,171300,1143.8300000,1143.9200000,1143.6800000,1143.8000000,1016366
RTSI,1,20161216,171400,1143.7900000,1144.4200000,1143.7600000,1144.4200000,1301654
RTSI,1,20161216,171500,1144.3500000,1145.0300000,1144.2500000,1144.8800000,1578773
RTSI,1,20161216,171600,1144.8700000,1144.9000000,1144.1100000,1144.2200000,1658134
RTSI,1,20161216,171700,1144.2200000,1144.2200000,1143.8500000,1144.0400000,712931
RTSI,1,20161216,171800,1144.0400000,1144.0400000,1143.6000000,1143.6000000,616851
RTSI,1,20161216,171900,1143.5900000,1144.0300000,1143.5200000,1143.9400000,1216687
RTSI,1,20161216,172000,1143.9400000,1144.2000000,1143.8300000,1143.8900000,848100
RTSI,1,20161216,172100,1143.8900000,1143.9200000,1143.7900000,1143.8000000,412245
RTSI,1,20161216,172200,1143.8000000,1144.3500000,1143.7300000,1144.3500000,1990736
RTSI,1,20161216,172300,1144.2500000,1145.7000000,1144.2500000,1145.6300000,3270419
RTSI,1,20161216,172400,1145.5900000,1145.8300000,1145.2700000,1145.8300000,1200493
RTSI,1,20161216,172500,1145.8300000,1145.8300000,1145.4100000,1145.5900000,1318842
RTSI,1,20161216,172600,1145.5700000,1145.6000000,1145.2000000,1145.2500000,1132326
RTSI,1,20161216,172700,1145.2900000,1145.3200000,1144.5800000,1144.8400000,1828616
RTSI,1,20161216,172800,1144.8000000,1144.8300000,1144.1700000,1144.2200000,800613
RTSI,1,20161216,172900,1144.2200000,1144.2200000,1143.9900000,1144.0100000,1036638
RTSI,1,20161216,173000,1144.0300000,1144.1700000,1143.6800000,1143.6800000,1452055
RTSI,1,20161216,173100,1143.6900000,1144.3700000,1143.5000000,1144.3400000,1994968
RTSI,1,20161216,173200,1144.3600000,1144.8400000,1144.2900000,1144.5800000,1971624
RTSI,1,20161216,173300,1144.5100000,1145.4800000,1144.5100000,1145.3200000,2775062
RTSI,1,20161216,173400,1145.3000000,1146.0500000,1145.2400000,1145.9600000,2878081
RTSI,1,20161216,173500,1145.8500000,1146.4500000,1145.8500000,1146.4500000,2910817
RTSI,1,20161216,173600,1146.4300000,1146.9500000,1146.4300000,1146.8700000,2095754
RTSI,1,20161216,173700,1146.8600000,1146.8600000,1145.8200000,1146.1700000,1496393
RTSI,1,20161216,173800,1146.1600000,1146.2900000,1145.6000000,1145.6000000,3071493
RTSI,1,20161216,173900,1145.5700000,1145.5700000,1145.1400000,1145.4200000,1454403
RTSI,1,20161216,174000,1145.4200000,1145.5700000,1145.3400000,1145.4100000,1217471
RTSI,1,20161216,174100,1145.4000000,1145.4000000,1144.8500000,1144.8700000,1890260
RTSI,1,20161216,174200,1144.8900000,1145.3100000,1144.8900000,1145.1400000,1742253
RTSI,1,20161216,174300,1145.0600000,1145.6300000,1145.0600000,1145.5200000,1547139
RTSI,1,20161216,174400,1145.4700000,1145.5300000,1145.0500000,1145.0500000,1841400
RTSI,1,20161216,174500,1145.0400000,1145.1800000,1144.7500000,1144.9900000,2181859
RTSI,1,20161216,174600,1144.8900000,1145.3900000,1144.8900000,1145.3900000,5230241
RTSI,1,20161216,174700,1145.3800000,1145.7300000,1145.3800000,1145.6800000,3372963
RTSI,1,20161216,174800,1145.6000000,1146.0200000,1145.4800000,1145.9200000,1971473
RTSI,1,20161216,174900,1145.9100000,1146.5600000,1145.8400000,1146.4000000,2278456
RTSI,1,20161216,175000,1146.4000000,1146.6500000,1146.3200000,1146.4400000,2788397
RTSI,1,20161216,175100,1146.4300000,1146.6700000,1146.3400000,1146.5300000,1980415
RTSI,1,20161216,175200,1146.5200000,1146.7800000,1146.0700000,1146.1300000,1961649
RTSI,1,20161216,175300,1146.0500000,1146.1700000,1145.6600000,1145.7600000,1637246
RTSI,1,20161216,175400,1145.7000000,1146.0800000,1145.4600000,1146.0200000,2417678
RTSI,1,20161216,175500,1146.0200000,1146.4400000,1146.0000000,1146.4400000,3298023
RTSI,1,20161216,175600,1146.4700000,1146.9100000,1146.4300000,1146.8300000,2844924
RTSI,1,20161216,175700,1146.8200000,1147.6100000,1146.7500000,1147.4300000,2661481
RTSI,1,20161216,175800,1147.4300000,1148.0100000,1147.4300000,1147.8700000,3398589
RTSI,1,20161216,175900,1147.8800000,1147.9300000,1147.2700000,1147.3600000,1800195
RTSI,1,20161216,180000,1147.3900000,1147.3900000,1146.7900000,1147.3100000,1688521
RTSI,1,20161216,180100,1147.2300000,1147.6600000,1146.8700000,1146.8800000,5328702
RTSI,1,20161216,180200,1146.8400000,1146.8900000,1146.3400000,1146.3600000,1657276
RTSI,1,20161216,180300,1146.4000000,1146.4000000,1145.5700000,1145.6500000,1812408
RTSI,1,20161216,180400,1145.7000000,1145.7700000,1145.3200000,1145.4000000,1916464
RTSI,1,20161216,180500,1145.4500000,1145.6500000,1144.9100000,1145.6500000,1615616
RTSI,1,20161216,180600,1145.5900000,1145.9100000,1145.3700000,1145.8800000,1021706
RTSI,1,20161216,180700,1145.8900000,1145.9700000,1145.5700000,1145.6400000,1893985
RTSI,1,20161216,180800,1145.7500000,1146.4800000,1145.4100000,1146.4200000,2416184
RTSI,1,20161216,180900,1146.4500000,1146.4600000,1145.8400000,1145.9500000,1332131
RTSI,1,20161216,181000,1145.9900000,1146.0000000,1145.4900000,1145.5400000,1460049
RTSI,1,20161216,181100,1145.5200000,1145.8500000,1145.2800000,1145.4700000,2045451
RTSI,1,20161216,181200,1145.4600000,1145.7000000,1144.8000000,1145.3300000,2574557
RTSI,1,20161216,181300,1145.3500000,1145.4700000,1144.9400000,1145.1800000,2872260
RTSI,1,20161216,181400,1145.0700000,1145.3100000,1144.5400000,1144.7000000,2933271
RTSI,1,20161216,181500,1144.6900000,1144.9300000,1144.0100000,1144.0600000,2260906
RTSI,1,20161216,181600,1144.0700000,1144.9300000,1143.8800000,1144.9200000,3216583
RTSI,1,20161216,181700,1144.9000000,1145.2300000,1144.4100000,1145.0000000,3000202
RTSI,1,20161216,181800,1145.0200000,1146.3800000,1144.9800000,1146.0400000,3562508
RTSI,1,20161216,181900,1146.0500000,1146.0600000,1145.0200000,1145.5100000,3586967
RTSI,1,20161216,182000,1145.5000000,1145.7500000,1145.0400000,1145.1900000,4606791
RTSI,1,20161216,182100,1145.1000000,1145.2500000,1144.6000000,1144.8100000,3155782
RTSI,1,20161216,182200,1144.8000000,1145.7400000,1144.7700000,1145.7400000,4772878
RTSI,1,20161216,182300,1145.7700000,1145.8800000,1145.0600000,1145.1700000,2679465
RTSI,1,20161216,182400,1145.0600000,1145.1000000,1144.1800000,1144.2500000,4470313
RTSI,1,20161216,182500,1144.2300000,1145.4900000,1144.0800000,1145.2700000,3975435
RTSI,1,20161216,182600,1145.2700000,1145.5100000,1145.2200000,1145.2400000,3153277
RTSI,1,20161216,182700,1145.2600000,1145.3800000,1144.8500000,1145.0400000,4459542
RTSI,1,20161216,182800,1145.0500000,1145.0600000,1144.7000000,1144.8700000,3627612
RTSI,1,20161216,182900,1144.8700000,1144.8700000,1144.3200000,1144.3500000,4120347
RTSI,1,20161216,183000,1144.2900000,1144.7900000,1144.1700000,1144.1900000,4908000
RTSI,1,20161216,183100,1144.3100000,1144.3200000,1143.6400000,1144.2000000,4654358
RTSI,1,20161216,183200,1144.1400000,1144.1400000,1143.0000000,1143.1700000,2873809
RTSI,1,20161216,183300,1143.1600000,1143.6600000,1142.8000000,1143.6200000,3597930
RTSI,1,20161216,183400,1143.6100000,1143.6100000,1142.3200000,1142.4100000,3157213
RTSI,1,20161216,183500,1142.3200000,1142.5000000,1141.9900000,1141.9900000,4134272
RTSI,1,20161216,183600,1141.9800000,1142.0500000,1140.2500000,1140.3000000,4816705
RTSI,1,20161216,183700,1140.2900000,1140.2900000,1138.8100000,1139.0400000,10591463
RTSI,1,20161216,183800,1139.0000000,1139.0000000,1137.3200000,1137.3500000,9205578
RTSI,1,20161216,183900,1137.2100000,1137.2100000,1134.2700000,1135.0800000,25181159
RTSI,1,20161216,184000,1135.0100000,1136.1500000,1134.3700000,1135.5200000,42859511
RTSI,1,20161216,184100,1135.5200000,1135.5200000,1135.5200000,1135.5200000,0
RTSI,1,20161216,185100,1135.5600000,1135.5600000,1135.5600000,1135.5600000,57547173
